,system:index,area,class_id,class_name,territory,version,year,.geo,LEVEL_0
309,17_0_10,5147.015321631597,32,Salinas,0.0,col5-v2-chaco-level_bioma-FINAL,2002,"{""type"":""Point"",""coordinates"":[0.0,0.0]}",CHACO
310,17_0_11,6949.856174833082,42,Pastizal Abierto,0.0,col5-v2-chaco-level_bioma-FINAL,2002,"{""type"":""Point"",""coordinates"":[0.0,0.0]}",CHACO
311,17_0_12,56375.26713281679,43,Pastizal Cerrado,0.0,col5-v2-chaco-level_bioma-FINAL,2002,"{""type"":""Point"",""coordinates"":[0.0,0.0]}",CHACO
312,17_0_13,763.1611025402643,44,Pastizal Disperso,0.0,col5-v2-chaco-level_bioma-FINAL,2002,"{""type"":""Point"",""coordinates"":[0.0,0.0]}",CHACO
313,17_0_14,15060.160590988506,45,Leñosas Dispersas,0.0,col5-v2-chaco-level_bioma-FINAL,2002,"{""type"":""Point"",""coordinates"":[0.0,0.0]}",CHACO
314,17_0_15,44631.37877840731,57,Cultivos Simples,0.0,col5-v2-chaco-level_bioma-FINAL,2002,"{""type"":""Point"",""coordinates"":[0.0,0.0]}",CHACO
315,17_0_16,17973.23047205087,58,Cultivos Multiples,0.0,col5-v2-chaco-level_bioma-FINAL,2002,"{""type"":""Point"",""coordinates"":[0.0,0.0]}",CHACO
316,18_0_0,629430.1208264405,3,Leñosas Cerradas,0.0,col5-v2-chaco-level_bioma-FINAL,2003,"{""type"":""Point"",""coordinates"":[0.0,0.0]}",CHACO
317,18_0_1,76670.51404821961,4,Leñosas Abiertas,0.0,col5-v2-chaco-level_bioma-FINAL,2003,"{""type"":""Point"",""coordinates"":[0.0,0.0]}",CHACO
318,18_0_2,71303.34861143143,6,Leñosas Inundables,0.0,col5-v2-chaco-level_bioma-FINAL,2003,"{""type"":""Point"",""coordinates"":[0.0,0.0]}",CHACO
319,18_0_3,1086.6261436420414,9,Leñosas Cultivadas,0.0,col5-v2-chaco-level_bioma-FINAL,2003,"{""type"":""Point"",""coordinates"":[0.0,0.0]}",CHACO
320,18_0_4,90315.8392319474,11,Pastizal Inundable,0.0,col5-v2-chaco-level_bioma-FINAL,2003,"{""type"":""Point"",""coordinates"":[0.0,0.0]}",CHACO
321,18_0_5,42745.72869714706,15,Pasturas,0.0,col5-v2-chaco-level_bioma-FINAL,2003,"{""type"":""Point"",""coordinates"":[0.0,0.0]}",CHACO
322,18_0_6,815.330604844822,23,Playa y Dunas,0.0,col5-v2-chaco-level_bioma-FINAL,2003,"{""type"":""Point"",""coordinates"":[0.0,0.0]}",CHACO
323,18_0_7,2429.2024165391203,24,Infraestructura Urbana,0.0,col5-v2-chaco-level_bioma-FINAL,2003,"{""type"":""Point"",""coordinates"":[0.0,0.0]}",CHACO
324,18_0_8,57.22422856483768,25,Otras Areas No Vegetadas,0.0,col5-v2-chaco-level_bioma-FINAL,2003,"{""type"":""Point"",""coordinates"":[0.0,0.0]}",CHACO
325,18_0_9,10324.422816672792,26,Cuerpo de agua,0.0,col5-v2-chaco-level_bioma-FINAL,2003,"{""type"":""Point"",""coordinates"":[0.0,0.0]}",CHACO
326,18_0_10,5188.352767498798,32,Salinas,0.0,col5-v2-chaco-level_bioma-FINAL,2003,"{""type"":""Point"",""coordinates"":[0.0,0.0]}",CHACO
327,18_0_11,6752.2531276690215,42,Pastizal Abierto,0.0,col5-v2-chaco-level_bioma-FINAL,2003,"{""type"":""Point"",""coordinates"":[0.0,0.0]}",CHACO
328,18_0_12,58532.99984032304,43,Pastizal Cerrado,0.0,col5-v2-chaco-level_bioma-FINAL,2003,"{""type"":""Point"",""coordinates"":[0.0,0.0]}",CHACO
329,18_0_13,798.909244988656,44,Pastizal Disperso,0.0,col5-v2-chaco-level_bioma-FINAL,2003,"{""type"":""Point"",""coordinates"":[0.0,0.0]}",CHACO
330,18_0_14,15321.03983318448,45,Leñosas Dispersas,0.0,col5-v2-chaco-level_bioma-FINAL,2003,"{""type"":""Point"",""coordinates"":[0.0,0.0]}",CHACO
331,18_0_15,43497.92730123604,57,Cultivos Simples,0.0,col5-v2-chaco-level_bioma-FINAL,2003,"{""type"":""Point"",""coordinates"":[0.0,0.0]}",CHACO
332,18_0_16,23113.34148431234,58,Cultivos Multiples,0.0,col5-v2-chaco-level_bioma-FINAL,2003,"{""type"":""Point"",""coordinates"":[0.0,0.0]}",CHACO
333,19_0_0,625208.0228198993,3,Leñosas Cerradas,0.0,col5-v2-chaco-level_bioma-FINAL,2004,"{""type"":""Point"",""coordinates"":[0.0,0.0]}",CHACO
334,19_0_1,77721.58882301665,4,Leñosas Abiertas,0.0,col5-v2-chaco-level_bioma-FINAL,2004,"{""type"":""Point"",""coordinates"":[0.0,0.0]}",CHACO
335,19_0_2,71940.12012376802,6,Leñosas Inundables,0.0,col5-v2-chaco-level_bioma-FINAL,2004,"{""type"":""Point"",""coordinates"":[0.0,0.0]}",CHACO
336,19_0_3,952.802337458954,9,Leñosas Cultivadas,0.0,col5-v2-chaco-level_bioma-FINAL,2004,"{""type"":""Point"",""coordinates"":[0.0,0.0]}",CHACO
337,19_0_4,90086.50664789746,11,Pastizal Inundable,0.0,col5-v2-chaco-level_bioma-FINAL,2004,"{""type"":""Point"",""coordinates"":[0.0,0.0]}",CHACO
338,19_0_5,46898.56995405896,15,Pasturas,0.0,col5-v2-chaco-level_bioma-FINAL,2004,"{""type"":""Point"",""coordinates"":[0.0,0.0]}",CHACO
339,19_0_6,809.4664990889115,23,Playa y Dunas,0.0,col5-v2-chaco-level_bioma-FINAL,2004,"{""type"":""Point"",""coordinates"":[0.0,0.0]}",CHACO
340,19_0_7,2426.367707280971,24,Infraestructura Urbana,0.0,col5-v2-chaco-level_bioma-FINAL,2004,"{""type"":""Point"",""coordinates"":[0.0,0.0]}",CHACO
341,19_0_8,52.67650972988876,25,Otras Areas No Vegetadas,0.0,col5-v2-chaco-level_bioma-FINAL,2004,"{""type"":""Point"",""coordinates"":[0.0,0.0]}",CHACO
342,19_0_9,10026.081394922909,26,Cuerpo de agua,0.0,col5-v2-chaco-level_bioma-FINAL,2004,"{""type"":""Point"",""coordinates"":[0.0,0.0]}",CHACO
343,19_0_10,5202.6752783646325,32,Salinas,0.0,col5-v2-chaco-level_bioma-FINAL,2004,"{""type"":""Point"",""coordinates"":[0.0,0.0]}",CHACO
344,19_0_11,6762.804826983469,42,Pastizal Abierto,0.0,col5-v2-chaco-level_bioma-FINAL,2004,"{""type"":""Point"",""coordinates"":[0.0,0.0]}",CHACO
345,19_0_12,57251.39894696116,43,Pastizal Cerrado,0.0,col5-v2-chaco-level_bioma-FINAL,2004,"{""type"":""Point"",""coordinates"":[0.0,0.0]}",CHACO
346,19_0_13,825.2694620900045,44,Pastizal Disperso,0.0,col5-v2-chaco-level_bioma-FINAL,2004,"{""type"":""Point"",""coordinates"":[0.0,0.0]}",CHACO
347,19_0_14,15275.74252304371,45,Leñosas Dispersas,0.0,col5-v2-chaco-level_bioma-FINAL,2004,"{""type"":""Point"",""coordinates"":[0.0,0.0]}",CHACO
348,19_0_15,50219.54620658984,57,Cultivos Simples,0.0,col5-v2-chaco-level_bioma-FINAL,2004,"{""type"":""Point"",""coordinates"":[0.0,0.0]}",CHACO
349,19_0_16,16723.54116350652,58,Cultivos Multiples,0.0,col5-v2-chaco-level_bioma-FINAL,2004,"{""type"":""Point"",""coordinates"":[0.0,0.0]}",CHACO
350,20_0_0,619218.9198313606,3,Leñosas Cerradas,0.0,col5-v2-chaco-level_bioma-FINAL,2005,"{""type"":""Point"",""coordinates"":[0.0,0.0]}",CHACO
351,20_0_1,77066.95424495655,4,Leñosas Abiertas,0.0,col5-v2-chaco-level_bioma-FINAL,2005,"{""type"":""Point"",""coordinates"":[0.0,0.0]}",CHACO
352,20_0_2,73854.27238738317,6,Leñosas Inundables,0.0,col5-v2-chaco-level_bioma-FINAL,2005,"{""type"":""Point"",""coordinates"":[0.0,0.0]}",CHACO
353,20_0_3,2064.923366608092,9,Leñosas Cultivadas,0.0,col5-v2-chaco-level_bioma-FINAL,2005,"{""type"":""Point"",""coordinates"":[0.0,0.0]}",CHACO
354,20_0_4,86676.08831396917,11,Pastizal Inundable,0.0,col5-v2-chaco-level_bioma-FINAL,2005,"{""type"":""Point"",""coordinates"":[0.0,0.0]}",CHACO
355,20_0_5,50800.43826289378,15,Pasturas,0.0,col5-v2-chaco-level_bioma-FINAL,2005,"{""type"":""Point"",""coordinates"":[0.0,0.0]}",CHACO
356,20_0_6,764.3540729791386,23,Playa y Dunas,0.0,col5-v2-chaco-level_bioma-FINAL,2005,"{""type"":""Point"",""coordinates"":[0.0,0.0]}",CHACO
357,20_0_7,2425.814117604221,24,Infraestructura Urbana,0.0,col5-v2-chaco-level_bioma-FINAL,2005,"{""type"":""Point"",""coordinates"":[0.0,0.0]}",CHACO
358,20_0_8,383.9369189945972,25,Otras Areas No Vegetadas,0.0,col5-v2-chaco-level_bioma-FINAL,2005,"{""type"":""Point"",""coordinates"":[0.0,0.0]}",CHACO
359,20_0_9,9757.274870688016,26,Cuerpo de agua,0.0,col5-v2-chaco-level_bioma-FINAL,2005,"{""type"":""Point"",""coordinates"":[0.0,0.0]}",CHACO
360,20_0_10,5251.8972826190975,32,Salinas,0.0,col5-v2-chaco-level_bioma-FINAL,2005,"{""type"":""Point"",""coordinates"":[0.0,0.0]}",CHACO
361,20_0_11,6902.329089063295,42,Pastizal Abierto,0.0,col5-v2-chaco-level_bioma-FINAL,2005,"{""type"":""Point"",""coordinates"":[0.0,0.0]}",CHACO
362,20_0_12,57373.75692504524,43,Pastizal Cerrado,0.0,col5-v2-chaco-level_bioma-FINAL,2005,"{""type"":""Point"",""coordinates"":[0.0,0.0]}",CHACO
363,20_0_13,969.7015831119462,44,Pastizal Disperso,0.0,col5-v2-chaco-level_bioma-FINAL,2005,"{""type"":""Point"",""coordinates"":[0.0,0.0]}",CHACO
364,20_0_14,14535.979950918349,45,Leñosas Dispersas,0.0,col5-v2-chaco-level_bioma-FINAL,2005,"{""type"":""Point"",""coordinates"":[0.0,0.0]}",CHACO
365,20_0_15,57448.17494787044,57,Cultivos Simples,0.0,col5-v2-chaco-level_bioma-FINAL,2005,"{""type"":""Point"",""coordinates"":[0.0,0.0]}",CHACO
366,20_0_16,12888.365058591298,58,Cultivos Multiples,0.0,col5-v2-chaco-level_bioma-FINAL,2005,"{""type"":""Point"",""coordinates"":[0.0,0.0]}",CHACO
367,21_0_0,616036.9952562291,3,Leñosas Cerradas,0.0,col5-v2-chaco-level_bioma-FINAL,2006,"{""type"":""Point"",""coordinates"":[0.0,0.0]}",CHACO
368,21_0_1,76377.45415543753,4,Leñosas Abiertas,0.0,col5-v2-chaco-level_bioma-FINAL,2006,"{""type"":""Point"",""coordinates"":[0.0,0.0]}",CHACO
369,21_0_2,73658.04126285005,6,Leñosas Inundables,0.0,col5-v2-chaco-level_bioma-FINAL,2006,"{""type"":""Point"",""coordinates"":[0.0,0.0]}",CHACO
370,21_0_3,1472.8990053504351,9,Leñosas Cultivadas,0.0,col5-v2-chaco-level_bioma-FINAL,2006,"{""type"":""Point"",""coordinates"":[0.0,0.0]}",CHACO
371,21_0_4,85137.10679563443,11,Pastizal Inundable,0.0,col5-v2-chaco-level_bioma-FINAL,2006,"{""type"":""Point"",""coordinates"":[0.0,0.0]}",CHACO
372,21_0_5,52864.854428753104,15,Pasturas,0.0,col5-v2-chaco-level_bioma-FINAL,2006,"{""type"":""Point"",""coordinates"":[0.0,0.0]}",CHACO
373,21_0_6,761.4819422008848,23,Playa y Dunas,0.0,col5-v2-chaco-level_bioma-FINAL,2006,"{""type"":""Point"",""coordinates"":[0.0,0.0]}",CHACO
374,21_0_7,2426.6607763633533,24,Infraestructura Urbana,0.0,col5-v2-chaco-level_bioma-FINAL,2006,"{""type"":""Point"",""coordinates"":[0.0,0.0]}",CHACO
375,21_0_8,359.7154718396802,25,Otras Areas No Vegetadas,0.0,col5-v2-chaco-level_bioma-FINAL,2006,"{""type"":""Point"",""coordinates"":[0.0,0.0]}",CHACO
376,21_0_9,10320.661770971776,26,Cuerpo de agua,0.0,col5-v2-chaco-level_bioma-FINAL,2006,"{""type"":""Point"",""coordinates"":[0.0,0.0]}",CHACO
377,21_0_10,5007.386192748792,32,Salinas,0.0,col5-v2-chaco-level_bioma-FINAL,2006,"{""type"":""Point"",""coordinates"":[0.0,0.0]}",CHACO
378,21_0_11,7384.199689037924,42,Pastizal Abierto,0.0,col5-v2-chaco-level_bioma-FINAL,2006,"{""type"":""Point"",""coordinates"":[0.0,0.0]}",CHACO
379,21_0_12,60419.40967628878,43,Pastizal Cerrado,0.0,col5-v2-chaco-level_bioma-FINAL,2006,"{""type"":""Point"",""coordinates"":[0.0,0.0]}",CHACO
380,21_0_13,964.011791577481,44,Pastizal Disperso,0.0,col5-v2-chaco-level_bioma-FINAL,2006,"{""type"":""Point"",""coordinates"":[0.0,0.0]}",CHACO
381,21_0_14,14385.164090139362,45,Leñosas Dispersas,0.0,col5-v2-chaco-level_bioma-FINAL,2006,"{""type"":""Point"",""coordinates"":[0.0,0.0]}",CHACO
382,21_0_15,53342.79550424294,57,Cultivos Simples,0.0,col5-v2-chaco-level_bioma-FINAL,2006,"{""type"":""Point"",""coordinates"":[0.0,0.0]}",CHACO
383,21_0_16,17464.343414991512,58,Cultivos Multiples,0.0,col5-v2-chaco-level_bioma-FINAL,2006,"{""type"":""Point"",""coordinates"":[0.0,0.0]}",CHACO
384,22_0_0,613098.1164880127,3,Leñosas Cerradas,0.0,col5-v2-chaco-level_bioma-FINAL,2007,"{""type"":""Point"",""coordinates"":[0.0,0.0]}",CHACO
385,22_0_1,75809.72562604866,4,Leñosas Abiertas,0.0,col5-v2-chaco-level_bioma-FINAL,2007,"{""type"":""Point"",""coordinates"":[0.0,0.0]}",CHACO
386,22_0_2,72719.75074069954,6,Leñosas Inundables,0.0,col5-v2-chaco-level_bioma-FINAL,2007,"{""type"":""Point"",""coordinates"":[0.0,0.0]}",CHACO
387,22_0_3,1334.392199164436,9,Leñosas Cultivadas,0.0,col5-v2-chaco-level_bioma-FINAL,2007,"{""type"":""Point"",""coordinates"":[0.0,0.0]}",CHACO
388,22_0_4,84566.42609232344,11,Pastizal Inundable,0.0,col5-v2-chaco-level_bioma-FINAL,2007,"{""type"":""Point"",""coordinates"":[0.0,0.0]}",CHACO
389,22_0_5,56410.2066897206,15,Pasturas,0.0,col5-v2-chaco-level_bioma-FINAL,2007,"{""type"":""Point"",""coordinates"":[0.0,0.0]}",CHACO
390,22_0_6,770.4011646117216,23,Playa y Dunas,0.0,col5-v2-chaco-level_bioma-FINAL,2007,"{""type"":""Point"",""coordinates"":[0.0,0.0]}",CHACO
391,22_0_7,2429.6494506350164,24,Infraestructura Urbana,0.0,col5-v2-chaco-level_bioma-FINAL,2007,"{""type"":""Point"",""coordinates"":[0.0,0.0]}",CHACO
392,22_0_8,324.07708384200805,25,Otras Areas No Vegetadas,0.0,col5-v2-chaco-level_bioma-FINAL,2007,"{""type"":""Point"",""coordinates"":[0.0,0.0]}",CHACO
393,22_0_9,10118.959399512338,26,Cuerpo de agua,0.0,col5-v2-chaco-level_bioma-FINAL,2007,"{""type"":""Point"",""coordinates"":[0.0,0.0]}",CHACO
394,22_0_10,4895.100613279583,32,Salinas,0.0,col5-v2-chaco-level_bioma-FINAL,2007,"{""type"":""Point"",""coordinates"":[0.0,0.0]}",CHACO
395,22_0_11,7569.406960632955,42,Pastizal Abierto,0.0,col5-v2-chaco-level_bioma-FINAL,2007,"{""type"":""Point"",""coordinates"":[0.0,0.0]}",CHACO
396,22_0_12,61412.169049704746,43,Pastizal Cerrado,0.0,col5-v2-chaco-level_bioma-FINAL,2007,"{""type"":""Point"",""coordinates"":[0.0,0.0]}",CHACO
397,22_0_13,1017.8061126107034,44,Pastizal Disperso,0.0,col5-v2-chaco-level_bioma-FINAL,2007,"{""type"":""Point"",""coordinates"":[0.0,0.0]}",CHACO
398,22_0_14,14219.853570497286,45,Leñosas Dispersas,0.0,col5-v2-chaco-level_bioma-FINAL,2007,"{""type"":""Point"",""coordinates"":[0.0,0.0]}",CHACO
399,22_0_15,52319.82108336629,57,Cultivos Simples,0.0,col5-v2-chaco-level_bioma-FINAL,2007,"{""type"":""Point"",""coordinates"":[0.0,0.0]}",CHACO
400,22_0_16,19367.31889999738,58,Cultivos Multiples,0.0,col5-v2-chaco-level_bioma-FINAL,2007,"{""type"":""Point"",""coordinates"":[0.0,0.0]}",CHACO
401,23_0_0,605440.1902334694,3,Leñosas Cerradas,0.0,col5-v2-chaco-level_bioma-FINAL,2008,"{""type"":""Point"",""coordinates"":[0.0,0.0]}",CHACO
402,23_0_1,75598.40358165307,4,Leñosas Abiertas,0.0,col5-v2-chaco-level_bioma-FINAL,2008,"{""type"":""Point"",""coordinates"":[0.0,0.0]}",CHACO
403,23_0_2,73151.3793306515,6,Leñosas Inundables,0.0,col5-v2-chaco-level_bioma-FINAL,2008,"{""type"":""Point"",""coordinates"":[0.0,0.0]}",CHACO
404,23_0_3,1457.8355087981145,9,Leñosas Cultivadas,0.0,col5-v2-chaco-level_bioma-FINAL,2008,"{""type"":""Point"",""coordinates"":[0.0,0.0]}",CHACO
405,23_0_4,85807.57878622333,11,Pastizal Inundable,0.0,col5-v2-chaco-level_bioma-FINAL,2008,"{""type"":""Point"",""coordinates"":[0.0,0.0]}",CHACO
406,23_0_5,59859.63090123912,15,Pasturas,0.0,col5-v2-chaco-level_bioma-FINAL,2008,"{""type"":""Point"",""coordinates"":[0.0,0.0]}",CHACO
407,23_0_6,845.4378547052673,23,Playa y Dunas,0.0,col5-v2-chaco-level_bioma-FINAL,2008,"{""type"":""Point"",""coordinates"":[0.0,0.0]}",CHACO
408,23_0_7,2429.629335442119,24,Infraestructura Urbana,0.0,col5-v2-chaco-level_bioma-FINAL,2008,"{""type"":""Point"",""coordinates"":[0.0,0.0]}",CHACO
409,23_0_8,332.85284688365846,25,Otras Areas No Vegetadas,0.0,col5-v2-chaco-level_bioma-FINAL,2008,"{""type"":""Point"",""coordinates"":[0.0,0.0]}",CHACO
410,23_0_9,10423.270505014796,26,Cuerpo de agua,0.0,col5-v2-chaco-level_bioma-FINAL,2008,"{""type"":""Point"",""coordinates"":[0.0,0.0]}",CHACO
411,23_0_10,4942.387634488265,32,Salinas,0.0,col5-v2-chaco-level_bioma-FINAL,2008,"{""type"":""Point"",""coordinates"":[0.0,0.0]}",CHACO
412,23_0_11,7053.457031579703,42,Pastizal Abierto,0.0,col5-v2-chaco-level_bioma-FINAL,2008,"{""type"":""Point"",""coordinates"":[0.0,0.0]}",CHACO
413,23_0_12,60535.94001248486,43,Pastizal Cerrado,0.0,col5-v2-chaco-level_bioma-FINAL,2008,"{""type"":""Point"",""coordinates"":[0.0,0.0]}",CHACO
414,23_0_13,1094.9596380728983,44,Pastizal Disperso,0.0,col5-v2-chaco-level_bioma-FINAL,2008,"{""type"":""Point"",""coordinates"":[0.0,0.0]}",CHACO
415,23_0_14,14233.121122771485,45,Leñosas Dispersas,0.0,col5-v2-chaco-level_bioma-FINAL,2008,"{""type"":""Point"",""coordinates"":[0.0,0.0]}",CHACO
416,23_0_15,66256.61017724434,57,Cultivos Simples,0.0,col5-v2-chaco-level_bioma-FINAL,2008,"{""type"":""Point"",""coordinates"":[0.0,0.0]}",CHACO
417,23_0_16,8920.49672393205,58,Cultivos Multiples,0.0,col5-v2-chaco-level_bioma-FINAL,2008,"{""type"":""Point"",""coordinates"":[0.0,0.0]}",CHACO
418,24_0_0,601131.9004394683,3,Leñosas Cerradas,0.0,col5-v2-chaco-level_bioma-FINAL,2009,"{""type"":""Point"",""coordinates"":[0.0,0.0]}",CHACO
419,24_0_1,75521.15326463005,4,Leñosas Abiertas,0.0,col5-v2-chaco-level_bioma-FINAL,2009,"{""type"":""Point"",""coordinates"":[0.0,0.0]}",CHACO
420,24_0_2,73153.40235451747,6,Leñosas Inundables,0.0,col5-v2-chaco-level_bioma-FINAL,2009,"{""type"":""Point"",""coordinates"":[0.0,0.0]}",CHACO
421,24_0_3,1316.192270919713,9,Leñosas Cultivadas,0.0,col5-v2-chaco-level_bioma-FINAL,2009,"{""type"":""Point"",""coordinates"":[0.0,0.0]}",CHACO
422,24_0_4,84646.7856118207,11,Pastizal Inundable,0.0,col5-v2-chaco-level_bioma-FINAL,2009,"{""type"":""Point"",""coordinates"":[0.0,0.0]}",CHACO
423,24_0_5,63511.593258564506,15,Pasturas,0.0,col5-v2-chaco-level_bioma-FINAL,2009,"{""type"":""Point"",""coordinates"":[0.0,0.0]}",CHACO
424,24_0_6,842.444154343711,23,Playa y Dunas,0.0,col5-v2-chaco-level_bioma-FINAL,2009,"{""type"":""Point"",""coordinates"":[0.0,0.0]}",CHACO
425,24_0_7,2432.64813213022,24,Infraestructura Urbana,0.0,col5-v2-chaco-level_bioma-FINAL,2009,"{""type"":""Point"",""coordinates"":[0.0,0.0]}",CHACO
426,24_0_8,341.12279654996763,25,Otras Areas No Vegetadas,0.0,col5-v2-chaco-level_bioma-FINAL,2009,"{""type"":""Point"",""coordinates"":[0.0,0.0]}",CHACO
427,24_0_9,9921.760892874076,26,Cuerpo de agua,0.0,col5-v2-chaco-level_bioma-FINAL,2009,"{""type"":""Point"",""coordinates"":[0.0,0.0]}",CHACO
428,24_0_10,5087.283317357869,32,Salinas,0.0,col5-v2-chaco-level_bioma-FINAL,2009,"{""type"":""Point"",""coordinates"":[0.0,0.0]}",CHACO
429,24_0_11,6868.619720611617,42,Pastizal Abierto,0.0,col5-v2-chaco-level_bioma-FINAL,2009,"{""type"":""Point"",""coordinates"":[0.0,0.0]}",CHACO
430,24_0_12,62341.09883389851,43,Pastizal Cerrado,0.0,col5-v2-chaco-level_bioma-FINAL,2009,"{""type"":""Point"",""coordinates"":[0.0,0.0]}",CHACO
431,24_0_13,1049.991913039287,44,Pastizal Disperso,0.0,col5-v2-chaco-level_bioma-FINAL,2009,"{""type"":""Point"",""coordinates"":[0.0,0.0]}",CHACO
432,24_0_14,14584.408212493076,45,Leñosas Dispersas,0.0,col5-v2-chaco-level_bioma-FINAL,2009,"{""type"":""Point"",""coordinates"":[0.0,0.0]}",CHACO
433,24_0_15,67320.88067402253,57,Cultivos Simples,0.0,col5-v2-chaco-level_bioma-FINAL,2009,"{""type"":""Point"",""coordinates"":[0.0,0.0]}",CHACO
434,24_0_16,8311.895377415733,58,Cultivos Multiples,0.0,col5-v2-chaco-level_bioma-FINAL,2009,"{""type"":""Point"",""coordinates"":[0.0,0.0]}",CHACO
435,25_0_0,596375.0384618753,3,Leñosas Cerradas,0.0,col5-v2-chaco-level_bioma-FINAL,2010,"{""type"":""Point"",""coordinates"":[0.0,0.0]}",CHACO
436,25_0_1,74765.85550363835,4,Leñosas Abiertas,0.0,col5-v2-chaco-level_bioma-FINAL,2010,"{""type"":""Point"",""coordinates"":[0.0,0.0]}",CHACO
437,25_0_2,73682.22402763499,6,Leñosas Inundables,0.0,col5-v2-chaco-level_bioma-FINAL,2010,"{""type"":""Point"",""coordinates"":[0.0,0.0]}",CHACO
438,25_0_3,1337.129998170154,9,Leñosas Cultivadas,0.0,col5-v2-chaco-level_bioma-FINAL,2010,"{""type"":""Point"",""coordinates"":[0.0,0.0]}",CHACO
439,25_0_4,83901.18959530395,11,Pastizal Inundable,0.0,col5-v2-chaco-level_bioma-FINAL,2010,"{""type"":""Point"",""coordinates"":[0.0,0.0]}",CHACO
440,25_0_5,64963.69578037788,15,Pasturas,0.0,col5-v2-chaco-level_bioma-FINAL,2010,"{""type"":""Point"",""coordinates"":[0.0,0.0]}",CHACO
441,25_0_6,740.9232148574383,23,Playa y Dunas,0.0,col5-v2-chaco-level_bioma-FINAL,2010,"{""type"":""Point"",""coordinates"":[0.0,0.0]}",CHACO
442,25_0_7,2433.149448146529,24,Infraestructura Urbana,0.0,col5-v2-chaco-level_bioma-FINAL,2010,"{""type"":""Point"",""coordinates"":[0.0,0.0]}",CHACO
443,25_0_8,315.132442666279,25,Otras Areas No Vegetadas,0.0,col5-v2-chaco-level_bioma-FINAL,2010,"{""type"":""Point"",""coordinates"":[0.0,0.0]}",CHACO
444,25_0_9,9629.267201959266,26,Cuerpo de agua,0.0,col5-v2-chaco-level_bioma-FINAL,2010,"{""type"":""Point"",""coordinates"":[0.0,0.0]}",CHACO
445,25_0_10,5219.523873683513,32,Salinas,0.0,col5-v2-chaco-level_bioma-FINAL,2010,"{""type"":""Point"",""coordinates"":[0.0,0.0]}",CHACO
446,25_0_11,6906.386186864136,42,Pastizal Abierto,0.0,col5-v2-chaco-level_bioma-FINAL,2010,"{""type"":""Point"",""coordinates"":[0.0,0.0]}",CHACO
447,25_0_12,62172.15905430248,43,Pastizal Cerrado,0.0,col5-v2-chaco-level_bioma-FINAL,2010,"{""type"":""Point"",""coordinates"":[0.0,0.0]}",CHACO
448,25_0_13,973.350625693459,44,Pastizal Disperso,0.0,col5-v2-chaco-level_bioma-FINAL,2010,"{""type"":""Point"",""coordinates"":[0.0,0.0]}",CHACO
449,25_0_14,14480.44701023549,45,Leñosas Dispersas,0.0,col5-v2-chaco-level_bioma-FINAL,2010,"{""type"":""Point"",""coordinates"":[0.0,0.0]}",CHACO
450,25_0_15,72726.979370131,57,Cultivos Simples,0.0,col5-v2-chaco-level_bioma-FINAL,2010,"{""type"":""Point"",""coordinates"":[0.0,0.0]}",CHACO
451,25_0_16,7760.729429115567,58,Cultivos Multiples,0.0,col5-v2-chaco-level_bioma-FINAL,2010,"{""type"":""Point"",""coordinates"":[0.0,0.0]}",CHACO
452,26_0_0,591651.399249009,3,Leñosas Cerradas,0.0,col5-v2-chaco-level_bioma-FINAL,2011,"{""type"":""Point"",""coordinates"":[0.0,0.0]}",CHACO
453,26_0_1,75771.87361946324,4,Leñosas Abiertas,0.0,col5-v2-chaco-level_bioma-FINAL,2011,"{""type"":""Point"",""coordinates"":[0.0,0.0]}",CHACO
454,26_0_2,71312.05242613873,6,Leñosas Inundables,0.0,col5-v2-chaco-level_bioma-FINAL,2011,"{""type"":""Point"",""coordinates"":[0.0,0.0]}",CHACO
455,26_0_3,1394.927224528154,9,Leñosas Cultivadas,0.0,col5-v2-chaco-level_bioma-FINAL,2011,"{""type"":""Point"",""coordinates"":[0.0,0.0]}",CHACO
456,26_0_4,85083.9089132676,11,Pastizal Inundable,0.0,col5-v2-chaco-level_bioma-FINAL,2011,"{""type"":""Point"",""coordinates"":[0.0,0.0]}",CHACO
457,26_0_5,65379.44164514641,15,Pasturas,0.0,col5-v2-chaco-level_bioma-FINAL,2011,"{""type"":""Point"",""coordinates"":[0.0,0.0]}",CHACO
458,26_0_6,726.0392463736415,23,Playa y Dunas,0.0,col5-v2-chaco-level_bioma-FINAL,2011,"{""type"":""Point"",""coordinates"":[0.0,0.0]}",CHACO
459,26_0_7,2439.979852495004,24,Infraestructura Urbana,0.0,col5-v2-chaco-level_bioma-FINAL,2011,"{""type"":""Point"",""coordinates"":[0.0,0.0]}",CHACO
460,26_0_8,383.25431976422726,25,Otras Areas No Vegetadas,0.0,col5-v2-chaco-level_bioma-FINAL,2011,"{""type"":""Point"",""coordinates"":[0.0,0.0]}",CHACO
461,26_0_9,9448.886855251474,26,Cuerpo de agua,0.0,col5-v2-chaco-level_bioma-FINAL,2011,"{""type"":""Point"",""coordinates"":[0.0,0.0]}",CHACO
462,26_0_10,5116.594353021148,32,Salinas,0.0,col5-v2-chaco-level_bioma-FINAL,2011,"{""type"":""Point"",""coordinates"":[0.0,0.0]}",CHACO
463,26_0_11,6845.0431988501605,42,Pastizal Abierto,0.0,col5-v2-chaco-level_bioma-FINAL,2011,"{""type"":""Point"",""coordinates"":[0.0,0.0]}",CHACO
