system:index,area,class_id,class_name,territory,version,year,.geo
11_0_7,8.150288451165652,25,Otras Areas No Vegetadas,0.0,col5-v2-bol-level_1-FINAL,1996,"{""type"":""Point"",""coordinates"":[0.0,0.0]}"
11_0_8,230.63727482540276,26,Cuerpo de agua,0.0,col5-v2-bol-level_1-FINAL,1996,"{""type"":""Point"",""coordinates"":[0.0,0.0]}"
11_0_9,5.100660825012182,32,Salinas,0.0,col5-v2-bol-level_1-FINAL,1996,"{""type"":""Point"",""coordinates"":[0.0,0.0]}"
11_0_10,127.34554041794006,42,Pastizal Abierto,0.0,col5-v2-bol-level_1-FINAL,1996,"{""type"":""Point"",""coordinates"":[0.0,0.0]}"
11_0_11,387.8472599071038,43,Pastizal Cerrado,0.0,col5-v2-bol-level_1-FINAL,1996,"{""type"":""Point"",""coordinates"":[0.0,0.0]}"
11_0_12,2.0842532169117647E-4,45,Leñosas Dispersas,0.0,col5-v2-bol-level_1-FINAL,1996,"{""type"":""Point"",""coordinates"":[0.0,0.0]}"
11_0_13,1305.750691448662,57,Cultivos Simples,0.0,col5-v2-bol-level_1-FINAL,1996,"{""type"":""Point"",""coordinates"":[0.0,0.0]}"
11_0_14,66.03869414592732,58,Cultivos Multiples,0.0,col5-v2-bol-level_1-FINAL,1996,"{""type"":""Point"",""coordinates"":[0.0,0.0]}"
12_0_0,115516.61124861772,3,Leñosas Cerradas,0.0,col5-v2-bol-level_1-FINAL,1997,"{""type"":""Point"",""coordinates"":[0.0,0.0]}"
12_0_1,3432.913866553125,4,Leñosas Abiertas,0.0,col5-v2-bol-level_1-FINAL,1997,"{""type"":""Point"",""coordinates"":[0.0,0.0]}"
12_0_2,150.50354201059247,6,Leñosas Inundables,0.0,col5-v2-bol-level_1-FINAL,1997,"{""type"":""Point"",""coordinates"":[0.0,0.0]}"
12_0_3,1.4639279042983055,11,Pastizal Inundable,0.0,col5-v2-bol-level_1-FINAL,1997,"{""type"":""Point"",""coordinates"":[0.0,0.0]}"
12_0_4,722.3782231272198,15,Pasturas,0.0,col5-v2-bol-level_1-FINAL,1997,"{""type"":""Point"",""coordinates"":[0.0,0.0]}"
12_0_5,144.09575990289667,23,Playa y Dunas,0.0,col5-v2-bol-level_1-FINAL,1997,"{""type"":""Point"",""coordinates"":[0.0,0.0]}"
12_0_6,95.31980630303572,24,Infraestructura Urbana,0.0,col5-v2-bol-level_1-FINAL,1997,"{""type"":""Point"",""coordinates"":[0.0,0.0]}"
12_0_7,8.83848639933818,25,Otras Areas No Vegetadas,0.0,col5-v2-bol-level_1-FINAL,1997,"{""type"":""Point"",""coordinates"":[0.0,0.0]}"
12_0_8,246.60902071308263,26,Cuerpo de agua,0.0,col5-v2-bol-level_1-FINAL,1997,"{""type"":""Point"",""coordinates"":[0.0,0.0]}"
12_0_9,5.1040082344360105,32,Salinas,0.0,col5-v2-bol-level_1-FINAL,1997,"{""type"":""Point"",""coordinates"":[0.0,0.0]}"
12_0_10,109.92160368716809,42,Pastizal Abierto,0.0,col5-v2-bol-level_1-FINAL,1997,"{""type"":""Point"",""coordinates"":[0.0,0.0]}"
12_0_11,492.83008113190715,43,Pastizal Cerrado,0.0,col5-v2-bol-level_1-FINAL,1997,"{""type"":""Point"",""coordinates"":[0.0,0.0]}"
12_0_12,1582.3273462487746,57,Cultivos Simples,0.0,col5-v2-bol-level_1-FINAL,1997,"{""type"":""Point"",""coordinates"":[0.0,0.0]}"
12_0_13,64.36815225089605,58,Cultivos Multiples,0.0,col5-v2-bol-level_1-FINAL,1997,"{""type"":""Point"",""coordinates"":[0.0,0.0]}"
13_0_0,115234.10092078176,3,Leñosas Cerradas,0.0,col5-v2-bol-level_1-FINAL,1998,"{""type"":""Point"",""coordinates"":[0.0,0.0]}"
13_0_1,3449.634251267241,4,Leñosas Abiertas,0.0,col5-v2-bol-level_1-FINAL,1998,"{""type"":""Point"",""coordinates"":[0.0,0.0]}"
13_0_2,163.55578243478456,6,Leñosas Inundables,0.0,col5-v2-bol-level_1-FINAL,1998,"{""type"":""Point"",""coordinates"":[0.0,0.0]}"
13_0_3,1.6133620853888984,11,Pastizal Inundable,0.0,col5-v2-bol-level_1-FINAL,1998,"{""type"":""Point"",""coordinates"":[0.0,0.0]}"
13_0_4,746.4175022473056,15,Pasturas,0.0,col5-v2-bol-level_1-FINAL,1998,"{""type"":""Point"",""coordinates"":[0.0,0.0]}"
13_0_5,163.07933257983467,23,Playa y Dunas,0.0,col5-v2-bol-level_1-FINAL,1998,"{""type"":""Point"",""coordinates"":[0.0,0.0]}"
13_0_6,96.26928215078107,24,Infraestructura Urbana,0.0,col5-v2-bol-level_1-FINAL,1998,"{""type"":""Point"",""coordinates"":[0.0,0.0]}"
13_0_7,27.45719330725414,25,Otras Areas No Vegetadas,0.0,col5-v2-bol-level_1-FINAL,1998,"{""type"":""Point"",""coordinates"":[0.0,0.0]}"
13_0_8,226.71026294838407,26,Cuerpo de agua,0.0,col5-v2-bol-level_1-FINAL,1998,"{""type"":""Point"",""coordinates"":[0.0,0.0]}"
13_0_9,3.9950456520996016,32,Salinas,0.0,col5-v2-bol-level_1-FINAL,1998,"{""type"":""Point"",""coordinates"":[0.0,0.0]}"
13_0_10,90.58157587164911,42,Pastizal Abierto,0.0,col5-v2-bol-level_1-FINAL,1998,"{""type"":""Point"",""coordinates"":[0.0,0.0]}"
13_0_11,515.8883434979319,43,Pastizal Cerrado,0.0,col5-v2-bol-level_1-FINAL,1998,"{""type"":""Point"",""coordinates"":[0.0,0.0]}"
13_0_12,1783.8651692073356,57,Cultivos Simples,0.0,col5-v2-bol-level_1-FINAL,1998,"{""type"":""Point"",""coordinates"":[0.0,0.0]}"
13_0_13,70.11704905390751,58,Cultivos Multiples,0.0,col5-v2-bol-level_1-FINAL,1998,"{""type"":""Point"",""coordinates"":[0.0,0.0]}"
14_0_0,115257.09222858121,3,Leñosas Cerradas,0.0,col5-v2-bol-level_1-FINAL,1999,"{""type"":""Point"",""coordinates"":[0.0,0.0]}"
14_0_1,3472.6786750803976,4,Leñosas Abiertas,0.0,col5-v2-bol-level_1-FINAL,1999,"{""type"":""Point"",""coordinates"":[0.0,0.0]}"
14_0_2,182.71715187709515,6,Leñosas Inundables,0.0,col5-v2-bol-level_1-FINAL,1999,"{""type"":""Point"",""coordinates"":[0.0,0.0]}"
14_0_3,2.7269362151731054,11,Pastizal Inundable,0.0,col5-v2-bol-level_1-FINAL,1999,"{""type"":""Point"",""coordinates"":[0.0,0.0]}"
14_0_4,638.712470241619,15,Pasturas,0.0,col5-v2-bol-level_1-FINAL,1999,"{""type"":""Point"",""coordinates"":[0.0,0.0]}"
14_0_5,148.25508190484834,23,Playa y Dunas,0.0,col5-v2-bol-level_1-FINAL,1999,"{""type"":""Point"",""coordinates"":[0.0,0.0]}"
14_0_6,97.72614550460712,24,Infraestructura Urbana,0.0,col5-v2-bol-level_1-FINAL,1999,"{""type"":""Point"",""coordinates"":[0.0,0.0]}"
14_0_7,21.42153147540326,25,Otras Areas No Vegetadas,0.0,col5-v2-bol-level_1-FINAL,1999,"{""type"":""Point"",""coordinates"":[0.0,0.0]}"
14_0_8,264.3885976212277,26,Cuerpo de agua,0.0,col5-v2-bol-level_1-FINAL,1999,"{""type"":""Point"",""coordinates"":[0.0,0.0]}"
14_0_9,3.4846815048828104,32,Salinas,0.0,col5-v2-bol-level_1-FINAL,1999,"{""type"":""Point"",""coordinates"":[0.0,0.0]}"
14_0_10,99.21661861229083,42,Pastizal Abierto,0.0,col5-v2-bol-level_1-FINAL,1999,"{""type"":""Point"",""coordinates"":[0.0,0.0]}"
14_0_11,425.68791496878293,43,Pastizal Cerrado,0.0,col5-v2-bol-level_1-FINAL,1999,"{""type"":""Point"",""coordinates"":[0.0,0.0]}"
14_0_12,1742.3394824970728,57,Cultivos Simples,0.0,col5-v2-bol-level_1-FINAL,1999,"{""type"":""Point"",""coordinates"":[0.0,0.0]}"
14_0_13,216.83755700109782,58,Cultivos Multiples,0.0,col5-v2-bol-level_1-FINAL,1999,"{""type"":""Point"",""coordinates"":[0.0,0.0]}"
15_0_0,115136.84328981764,3,Leñosas Cerradas,0.0,col5-v2-bol-level_1-FINAL,2000,"{""type"":""Point"",""coordinates"":[0.0,0.0]}"
15_0_1,3565.0547789540938,4,Leñosas Abiertas,0.0,col5-v2-bol-level_1-FINAL,2000,"{""type"":""Point"",""coordinates"":[0.0,0.0]}"
15_0_2,166.23103689022474,6,Leñosas Inundables,0.0,col5-v2-bol-level_1-FINAL,2000,"{""type"":""Point"",""coordinates"":[0.0,0.0]}"
15_0_3,8.479262658506903,11,Pastizal Inundable,0.0,col5-v2-bol-level_1-FINAL,2000,"{""type"":""Point"",""coordinates"":[0.0,0.0]}"
15_0_4,640.6922275580682,15,Pasturas,0.0,col5-v2-bol-level_1-FINAL,2000,"{""type"":""Point"",""coordinates"":[0.0,0.0]}"
15_0_5,304.96658599250634,23,Playa y Dunas,0.0,col5-v2-bol-level_1-FINAL,2000,"{""type"":""Point"",""coordinates"":[0.0,0.0]}"
15_0_6,99.14876887636265,24,Infraestructura Urbana,0.0,col5-v2-bol-level_1-FINAL,2000,"{""type"":""Point"",""coordinates"":[0.0,0.0]}"
15_0_7,29.582997474537795,25,Otras Areas No Vegetadas,0.0,col5-v2-bol-level_1-FINAL,2000,"{""type"":""Point"",""coordinates"":[0.0,0.0]}"
15_0_8,304.3164488625952,26,Cuerpo de agua,0.0,col5-v2-bol-level_1-FINAL,2000,"{""type"":""Point"",""coordinates"":[0.0,0.0]}"
15_0_9,4.496613949279766,32,Salinas,0.0,col5-v2-bol-level_1-FINAL,2000,"{""type"":""Point"",""coordinates"":[0.0,0.0]}"
15_0_10,96.58065190694819,42,Pastizal Abierto,0.0,col5-v2-bol-level_1-FINAL,2000,"{""type"":""Point"",""coordinates"":[0.0,0.0]}"
15_0_11,391.1305169305117,43,Pastizal Cerrado,0.0,col5-v2-bol-level_1-FINAL,2000,"{""type"":""Point"",""coordinates"":[0.0,0.0]}"
15_0_12,1555.27755227169,57,Cultivos Simples,0.0,col5-v2-bol-level_1-FINAL,2000,"{""type"":""Point"",""coordinates"":[0.0,0.0]}"
15_0_13,270.4843409428691,58,Cultivos Multiples,0.0,col5-v2-bol-level_1-FINAL,2000,"{""type"":""Point"",""coordinates"":[0.0,0.0]}"
16_0_0,115002.57333325669,3,Leñosas Cerradas,0.0,col5-v2-bol-level_1-FINAL,2001,"{""type"":""Point"",""coordinates"":[0.0,0.0]}"
16_0_1,3553.891603889731,4,Leñosas Abiertas,0.0,col5-v2-bol-level_1-FINAL,2001,"{""type"":""Point"",""coordinates"":[0.0,0.0]}"
16_0_2,180.23628210004316,6,Leñosas Inundables,0.0,col5-v2-bol-level_1-FINAL,2001,"{""type"":""Point"",""coordinates"":[0.0,0.0]}"
16_0_3,11.071122702626468,11,Pastizal Inundable,0.0,col5-v2-bol-level_1-FINAL,2001,"{""type"":""Point"",""coordinates"":[0.0,0.0]}"
16_0_4,643.7812778836471,15,Pasturas,0.0,col5-v2-bol-level_1-FINAL,2001,"{""type"":""Point"",""coordinates"":[0.0,0.0]}"
16_0_5,341.52852056309,23,Playa y Dunas,0.0,col5-v2-bol-level_1-FINAL,2001,"{""type"":""Point"",""coordinates"":[0.0,0.0]}"
16_0_6,100.14621877940743,24,Infraestructura Urbana,0.0,col5-v2-bol-level_1-FINAL,2001,"{""type"":""Point"",""coordinates"":[0.0,0.0]}"
16_0_7,32.994166210549686,25,Otras Areas No Vegetadas,0.0,col5-v2-bol-level_1-FINAL,2001,"{""type"":""Point"",""coordinates"":[0.0,0.0]}"
16_0_8,311.3909695681692,26,Cuerpo de agua,0.0,col5-v2-bol-level_1-FINAL,2001,"{""type"":""Point"",""coordinates"":[0.0,0.0]}"
16_0_9,5.340590208923327,32,Salinas,0.0,col5-v2-bol-level_1-FINAL,2001,"{""type"":""Point"",""coordinates"":[0.0,0.0]}"
16_0_10,100.92946807975733,42,Pastizal Abierto,0.0,col5-v2-bol-level_1-FINAL,2001,"{""type"":""Point"",""coordinates"":[0.0,0.0]}"
16_0_11,399.8001985388295,43,Pastizal Cerrado,0.0,col5-v2-bol-level_1-FINAL,2001,"{""type"":""Point"",""coordinates"":[0.0,0.0]}"
16_0_12,1371.898989713949,57,Cultivos Simples,0.0,col5-v2-bol-level_1-FINAL,2001,"{""type"":""Point"",""coordinates"":[0.0,0.0]}"
16_0_13,517.7023315907187,58,Cultivos Multiples,0.0,col5-v2-bol-level_1-FINAL,2001,"{""type"":""Point"",""coordinates"":[0.0,0.0]}"
17_0_0,114722.65658838686,3,Leñosas Cerradas,0.0,col5-v2-bol-level_1-FINAL,2002,"{""type"":""Point"",""coordinates"":[0.0,0.0]}"
17_0_1,3592.102803395949,4,Leñosas Abiertas,0.0,col5-v2-bol-level_1-FINAL,2002,"{""type"":""Point"",""coordinates"":[0.0,0.0]}"
17_0_2,182.1656369476016,6,Leñosas Inundables,0.0,col5-v2-bol-level_1-FINAL,2002,"{""type"":""Point"",""coordinates"":[0.0,0.0]}"
17_0_3,7.337100258856627,11,Pastizal Inundable,0.0,col5-v2-bol-level_1-FINAL,2002,"{""type"":""Point"",""coordinates"":[0.0,0.0]}"
17_0_4,712.8621472526359,15,Pasturas,0.0,col5-v2-bol-level_1-FINAL,2002,"{""type"":""Point"",""coordinates"":[0.0,0.0]}"
17_0_5,394.43843396896443,23,Playa y Dunas,0.0,col5-v2-bol-level_1-FINAL,2002,"{""type"":""Point"",""coordinates"":[0.0,0.0]}"
17_0_6,100.70230922120237,24,Infraestructura Urbana,0.0,col5-v2-bol-level_1-FINAL,2002,"{""type"":""Point"",""coordinates"":[0.0,0.0]}"
17_0_7,28.664706815571765,25,Otras Areas No Vegetadas,0.0,col5-v2-bol-level_1-FINAL,2002,"{""type"":""Point"",""coordinates"":[0.0,0.0]}"
17_0_8,270.57092507478154,26,Cuerpo de agua,0.0,col5-v2-bol-level_1-FINAL,2002,"{""type"":""Point"",""coordinates"":[0.0,0.0]}"
17_0_9,5.442806402404768,32,Salinas,0.0,col5-v2-bol-level_1-FINAL,2002,"{""type"":""Point"",""coordinates"":[0.0,0.0]}"
17_0_10,100.18452904853278,42,Pastizal Abierto,0.0,col5-v2-bol-level_1-FINAL,2002,"{""type"":""Point"",""coordinates"":[0.0,0.0]}"
17_0_11,444.4858929002726,43,Pastizal Cerrado,0.0,col5-v2-bol-level_1-FINAL,2002,"{""type"":""Point"",""coordinates"":[0.0,0.0]}"
17_0_12,1.0421266084558824E-4,45,Leñosas Dispersas,0.0,col5-v2-bol-level_1-FINAL,2002,"{""type"":""Point"",""coordinates"":[0.0,0.0]}"
17_0_13,1766.7893761117177,57,Cultivos Simples,0.0,col5-v2-bol-level_1-FINAL,2002,"{""type"":""Point"",""coordinates"":[0.0,0.0]}"
17_0_14,244.88171308804795,58,Cultivos Multiples,0.0,col5-v2-bol-level_1-FINAL,2002,"{""type"":""Point"",""coordinates"":[0.0,0.0]}"
18_0_0,114531.33196223978,3,Leñosas Cerradas,0.0,col5-v2-bol-level_1-FINAL,2003,"{""type"":""Point"",""coordinates"":[0.0,0.0]}"
18_0_1,3615.1487153076523,4,Leñosas Abiertas,0.0,col5-v2-bol-level_1-FINAL,2003,"{""type"":""Point"",""coordinates"":[0.0,0.0]}"
18_0_2,171.22708149628306,6,Leñosas Inundables,0.0,col5-v2-bol-level_1-FINAL,2003,"{""type"":""Point"",""coordinates"":[0.0,0.0]}"
18_0_3,6.26118096117069,11,Pastizal Inundable,0.0,col5-v2-bol-level_1-FINAL,2003,"{""type"":""Point"",""coordinates"":[0.0,0.0]}"
18_0_4,815.6568198399355,15,Pasturas,0.0,col5-v2-bol-level_1-FINAL,2003,"{""type"":""Point"",""coordinates"":[0.0,0.0]}"
18_0_5,341.2461587872149,23,Playa y Dunas,0.0,col5-v2-bol-level_1-FINAL,2003,"{""type"":""Point"",""coordinates"":[0.0,0.0]}"
18_0_6,102.40298734844168,24,Infraestructura Urbana,0.0,col5-v2-bol-level_1-FINAL,2003,"{""type"":""Point"",""coordinates"":[0.0,0.0]}"
18_0_7,30.82039777785213,25,Otras Areas No Vegetadas,0.0,col5-v2-bol-level_1-FINAL,2003,"{""type"":""Point"",""coordinates"":[0.0,0.0]}"
18_0_8,289.06580113017475,26,Cuerpo de agua,0.0,col5-v2-bol-level_1-FINAL,2003,"{""type"":""Point"",""coordinates"":[0.0,0.0]}"
18_0_9,4.705823033142091,32,Salinas,0.0,col5-v2-bol-level_1-FINAL,2003,"{""type"":""Point"",""coordinates"":[0.0,0.0]}"
18_0_10,127.45937848189642,42,Pastizal Abierto,0.0,col5-v2-bol-level_1-FINAL,2003,"{""type"":""Point"",""coordinates"":[0.0,0.0]}"
18_0_11,461.11278863012905,43,Pastizal Cerrado,0.0,col5-v2-bol-level_1-FINAL,2003,"{""type"":""Point"",""coordinates"":[0.0,0.0]}"
18_0_12,2.0842532169117647E-4,45,Leñosas Dispersas,0.0,col5-v2-bol-level_1-FINAL,2003,"{""type"":""Point"",""coordinates"":[0.0,0.0]}"
18_0_13,1450.080550654522,57,Cultivos Simples,0.0,col5-v2-bol-level_1-FINAL,2003,"{""type"":""Point"",""coordinates"":[0.0,0.0]}"
18_0_14,626.7652189720183,58,Cultivos Multiples,0.0,col5-v2-bol-level_1-FINAL,2003,"{""type"":""Point"",""coordinates"":[0.0,0.0]}"
19_0_0,114447.59188739146,3,Leñosas Cerradas,0.0,col5-v2-bol-level_1-FINAL,2004,"{""type"":""Point"",""coordinates"":[0.0,0.0]}"
19_0_1,3657.8573091541016,4,Leñosas Abiertas,0.0,col5-v2-bol-level_1-FINAL,2004,"{""type"":""Point"",""coordinates"":[0.0,0.0]}"
19_0_2,170.57941731775813,6,Leñosas Inundables,0.0,col5-v2-bol-level_1-FINAL,2004,"{""type"":""Point"",""coordinates"":[0.0,0.0]}"
19_0_3,6.414732669120795,11,Pastizal Inundable,0.0,col5-v2-bol-level_1-FINAL,2004,"{""type"":""Point"",""coordinates"":[0.0,0.0]}"
19_0_4,943.7638874259687,15,Pasturas,0.0,col5-v2-bol-level_1-FINAL,2004,"{""type"":""Point"",""coordinates"":[0.0,0.0]}"
19_0_5,342.9380537553519,23,Playa y Dunas,0.0,col5-v2-bol-level_1-FINAL,2004,"{""type"":""Point"",""coordinates"":[0.0,0.0]}"
19_0_6,103.23899411444768,24,Infraestructura Urbana,0.0,col5-v2-bol-level_1-FINAL,2004,"{""type"":""Point"",""coordinates"":[0.0,0.0]}"
19_0_7,28.88522734681498,25,Otras Areas No Vegetadas,0.0,col5-v2-bol-level_1-FINAL,2004,"{""type"":""Point"",""coordinates"":[0.0,0.0]}"
19_0_8,277.49947128197243,26,Cuerpo de agua,0.0,col5-v2-bol-level_1-FINAL,2004,"{""type"":""Point"",""coordinates"":[0.0,0.0]}"
19_0_9,4.2417954278564345,32,Salinas,0.0,col5-v2-bol-level_1-FINAL,2004,"{""type"":""Point"",""coordinates"":[0.0,0.0]}"
19_0_10,99.31521229024754,42,Pastizal Abierto,0.0,col5-v2-bol-level_1-FINAL,2004,"{""type"":""Point"",""coordinates"":[0.0,0.0]}"
19_0_11,400.53989721509885,43,Pastizal Cerrado,0.0,col5-v2-bol-level_1-FINAL,2004,"{""type"":""Point"",""coordinates"":[0.0,0.0]}"
19_0_12,1448.227489683485,57,Cultivos Simples,0.0,col5-v2-bol-level_1-FINAL,2004,"{""type"":""Point"",""coordinates"":[0.0,0.0]}"
19_0_13,642.1916980111791,58,Cultivos Multiples,0.0,col5-v2-bol-level_1-FINAL,2004,"{""type"":""Point"",""coordinates"":[0.0,0.0]}"
20_0_0,114261.64446631944,3,Leñosas Cerradas,0.0,col5-v2-bol-level_1-FINAL,2005,"{""type"":""Point"",""coordinates"":[0.0,0.0]}"
20_0_1,3700.1081456357297,4,Leñosas Abiertas,0.0,col5-v2-bol-level_1-FINAL,2005,"{""type"":""Point"",""coordinates"":[0.0,0.0]}"
20_0_2,169.50478478154002,6,Leñosas Inundables,0.0,col5-v2-bol-level_1-FINAL,2005,"{""type"":""Point"",""coordinates"":[0.0,0.0]}"
20_0_3,116.15773870305694,11,Pastizal Inundable,0.0,col5-v2-bol-level_1-FINAL,2005,"{""type"":""Point"",""coordinates"":[0.0,0.0]}"
20_0_4,1016.2862357934663,15,Pasturas,0.0,col5-v2-bol-level_1-FINAL,2005,"{""type"":""Point"",""coordinates"":[0.0,0.0]}"
20_0_5,311.6038804059547,23,Playa y Dunas,0.0,col5-v2-bol-level_1-FINAL,2005,"{""type"":""Point"",""coordinates"":[0.0,0.0]}"
20_0_6,103.99315473974583,24,Infraestructura Urbana,0.0,col5-v2-bol-level_1-FINAL,2005,"{""type"":""Point"",""coordinates"":[0.0,0.0]}"
20_0_7,29.772892724590978,25,Otras Areas No Vegetadas,0.0,col5-v2-bol-level_1-FINAL,2005,"{""type"":""Point"",""coordinates"":[0.0,0.0]}"
20_0_8,255.67331061442331,26,Cuerpo de agua,0.0,col5-v2-bol-level_1-FINAL,2005,"{""type"":""Point"",""coordinates"":[0.0,0.0]}"
20_0_9,4.23072935040282,32,Salinas,0.0,col5-v2-bol-level_1-FINAL,2005,"{""type"":""Point"",""coordinates"":[0.0,0.0]}"
20_0_10,92.10267880317961,42,Pastizal Abierto,0.0,col5-v2-bol-level_1-FINAL,2005,"{""type"":""Point"",""coordinates"":[0.0,0.0]}"
20_0_11,423.581804859572,43,Pastizal Cerrado,0.0,col5-v2-bol-level_1-FINAL,2005,"{""type"":""Point"",""coordinates"":[0.0,0.0]}"
20_0_12,0.12040339898681639,44,Pastizal Disperso,0.0,col5-v2-bol-level_1-FINAL,2005,"{""type"":""Point"",""coordinates"":[0.0,0.0]}"
20_0_13,1808.3399341872139,57,Cultivos Simples,0.0,col5-v2-bol-level_1-FINAL,2005,"{""type"":""Point"",""coordinates"":[0.0,0.0]}"
20_0_14,280.16491276643995,58,Cultivos Multiples,0.0,col5-v2-bol-level_1-FINAL,2005,"{""type"":""Point"",""coordinates"":[0.0,0.0]}"
21_0_0,114057.14553436232,3,Leñosas Cerradas,0.0,col5-v2-bol-level_1-FINAL,2006,"{""type"":""Point"",""coordinates"":[0.0,0.0]}"
21_0_1,3584.5272449451445,4,Leñosas Abiertas,0.0,col5-v2-bol-level_1-FINAL,2006,"{""type"":""Point"",""coordinates"":[0.0,0.0]}"
21_0_2,171.26326063584654,6,Leñosas Inundables,0.0,col5-v2-bol-level_1-FINAL,2006,"{""type"":""Point"",""coordinates"":[0.0,0.0]}"
21_0_3,70.39548530537456,11,Pastizal Inundable,0.0,col5-v2-bol-level_1-FINAL,2006,"{""type"":""Point"",""coordinates"":[0.0,0.0]}"
21_0_4,1026.8249538651908,15,Pasturas,0.0,col5-v2-bol-level_1-FINAL,2006,"{""type"":""Point"",""coordinates"":[0.0,0.0]}"
21_0_5,357.5305160773133,23,Playa y Dunas,0.0,col5-v2-bol-level_1-FINAL,2006,"{""type"":""Point"",""coordinates"":[0.0,0.0]}"
21_0_6,104.89323077809799,24,Infraestructura Urbana,0.0,col5-v2-bol-level_1-FINAL,2006,"{""type"":""Point"",""coordinates"":[0.0,0.0]}"
21_0_7,18.05695503770254,25,Otras Areas No Vegetadas,0.0,col5-v2-bol-level_1-FINAL,2006,"{""type"":""Point"",""coordinates"":[0.0,0.0]}"
21_0_8,275.8636554620177,26,Cuerpo de agua,0.0,col5-v2-bol-level_1-FINAL,2006,"{""type"":""Point"",""coordinates"":[0.0,0.0]}"
21_0_9,3.6270898853759785,32,Salinas,0.0,col5-v2-bol-level_1-FINAL,2006,"{""type"":""Point"",""coordinates"":[0.0,0.0]}"
21_0_10,83.86946855447118,42,Pastizal Abierto,0.0,col5-v2-bol-level_1-FINAL,2006,"{""type"":""Point"",""coordinates"":[0.0,0.0]}"
21_0_11,468.3206526432095,43,Pastizal Cerrado,0.0,col5-v2-bol-level_1-FINAL,2006,"{""type"":""Point"",""coordinates"":[0.0,0.0]}"
21_0_12,0.2217676121215824,44,Pastizal Disperso,0.0,col5-v2-bol-level_1-FINAL,2006,"{""type"":""Point"",""coordinates"":[0.0,0.0]}"
21_0_13,2014.071313625389,57,Cultivos Simples,0.0,col5-v2-bol-level_1-FINAL,2006,"{""type"":""Point"",""coordinates"":[0.0,0.0]}"
21_0_14,336.67394429518157,58,Cultivos Multiples,0.0,col5-v2-bol-level_1-FINAL,2006,"{""type"":""Point"",""coordinates"":[0.0,0.0]}"
22_0_0,113861.53246471309,3,Leñosas Cerradas,0.0,col5-v2-bol-level_1-FINAL,2007,"{""type"":""Point"",""coordinates"":[0.0,0.0]}"
22_0_1,3577.9876928816752,4,Leñosas Abiertas,0.0,col5-v2-bol-level_1-FINAL,2007,"{""type"":""Point"",""coordinates"":[0.0,0.0]}"
22_0_2,174.03646472175498,6,Leñosas Inundables,0.0,col5-v2-bol-level_1-FINAL,2007,"{""type"":""Point"",""coordinates"":[0.0,0.0]}"
22_0_3,73.2995355173402,11,Pastizal Inundable,0.0,col5-v2-bol-level_1-FINAL,2007,"{""type"":""Point"",""coordinates"":[0.0,0.0]}"
22_0_4,1053.9947489307092,15,Pasturas,0.0,col5-v2-bol-level_1-FINAL,2007,"{""type"":""Point"",""coordinates"":[0.0,0.0]}"
22_0_5,391.54000331671756,23,Playa y Dunas,0.0,col5-v2-bol-level_1-FINAL,2007,"{""type"":""Point"",""coordinates"":[0.0,0.0]}"
22_0_6,105.83459704108205,24,Infraestructura Urbana,0.0,col5-v2-bol-level_1-FINAL,2007,"{""type"":""Point"",""coordinates"":[0.0,0.0]}"
22_0_7,16.049627333451127,25,Otras Areas No Vegetadas,0.0,col5-v2-bol-level_1-FINAL,2007,"{""type"":""Point"",""coordinates"":[0.0,0.0]}"
22_0_8,252.53032220764896,26,Cuerpo de agua,0.0,col5-v2-bol-level_1-FINAL,2007,"{""type"":""Point"",""coordinates"":[0.0,0.0]}"
22_0_9,3.9347392058105504,32,Salinas,0.0,col5-v2-bol-level_1-FINAL,2007,"{""type"":""Point"",""coordinates"":[0.0,0.0]}"
22_0_10,83.19334039713613,42,Pastizal Abierto,0.0,col5-v2-bol-level_1-FINAL,2007,"{""type"":""Point"",""coordinates"":[0.0,0.0]}"
22_0_11,475.0800879512931,43,Pastizal Cerrado,0.0,col5-v2-bol-level_1-FINAL,2007,"{""type"":""Point"",""coordinates"":[0.0,0.0]}"
22_0_12,0.13091316363525388,44,Pastizal Disperso,0.0,col5-v2-bol-level_1-FINAL,2007,"{""type"":""Point"",""coordinates"":[0.0,0.0]}"
22_0_13,1771.5052377403626,57,Cultivos Simples,0.0,col5-v2-bol-level_1-FINAL,2007,"{""type"":""Point"",""coordinates"":[0.0,0.0]}"
22_0_14,732.6352979636882,58,Cultivos Multiples,0.0,col5-v2-bol-level_1-FINAL,2007,"{""type"":""Point"",""coordinates"":[0.0,0.0]}"
23_0_0,113566.48407695875,3,Leñosas Cerradas,0.0,col5-v2-bol-level_1-FINAL,2008,"{""type"":""Point"",""coordinates"":[0.0,0.0]}"
23_0_1,3596.3000946639672,4,Leñosas Abiertas,0.0,col5-v2-bol-level_1-FINAL,2008,"{""type"":""Point"",""coordinates"":[0.0,0.0]}"
23_0_2,185.4385086548795,6,Leñosas Inundables,0.0,col5-v2-bol-level_1-FINAL,2008,"{""type"":""Point"",""coordinates"":[0.0,0.0]}"
23_0_3,56.3665518682392,11,Pastizal Inundable,0.0,col5-v2-bol-level_1-FINAL,2008,"{""type"":""Point"",""coordinates"":[0.0,0.0]}"
23_0_4,1171.0352011377156,15,Pasturas,0.0,col5-v2-bol-level_1-FINAL,2008,"{""type"":""Point"",""coordinates"":[0.0,0.0]}"
