,system:index,area,class_id,class_name,territory,version,year,.geo,LEVEL_1,LEVEL_2,LEVEL_3
820,20_1_11,278.652250577643,43,Pastizal Cerrado,1.0,col5-v2-bol-level_2-FINAL,2005,"{""type"":""Point"",""coordinates"":[0.0,0.0]}",Bolivia,Santa Cruz,
821,20_1_12,0.1103725516357421,44,Pastizal Disperso,1.0,col5-v2-bol-level_2-FINAL,2005,"{""type"":""Point"",""coordinates"":[0.0,0.0]}",Bolivia,Santa Cruz,
822,20_1_13,1333.2518245978474,57,Cultivos Simples,1.0,col5-v2-bol-level_2-FINAL,2005,"{""type"":""Point"",""coordinates"":[0.0,0.0]}",Bolivia,Santa Cruz,
823,20_1_14,229.78700556725653,58,Cultivos Multiples,1.0,col5-v2-bol-level_2-FINAL,2005,"{""type"":""Point"",""coordinates"":[0.0,0.0]}",Bolivia,Santa Cruz,
824,20_2_0,15329.227732200628,3,Leñosas Cerradas,2.0,col5-v2-bol-level_2-FINAL,2005,"{""type"":""Point"",""coordinates"":[0.0,0.0]}",Bolivia,Tarija,
825,20_2_1,341.8309356006263,4,Leñosas Abiertas,2.0,col5-v2-bol-level_2-FINAL,2005,"{""type"":""Point"",""coordinates"":[0.0,0.0]}",Bolivia,Tarija,
826,20_2_2,0.0209927653401692,6,Leñosas Inundables,2.0,col5-v2-bol-level_2-FINAL,2005,"{""type"":""Point"",""coordinates"":[0.0,0.0]}",Bolivia,Tarija,
827,20_2_3,56.671063102874825,11,Pastizal Inundable,2.0,col5-v2-bol-level_2-FINAL,2005,"{""type"":""Point"",""coordinates"":[0.0,0.0]}",Bolivia,Tarija,
828,20_2_4,0.9900241664182176,15,Pasturas,2.0,col5-v2-bol-level_2-FINAL,2005,"{""type"":""Point"",""coordinates"":[0.0,0.0]}",Bolivia,Tarija,
829,20_2_5,61.83198432715939,23,Playa y Dunas,2.0,col5-v2-bol-level_2-FINAL,2005,"{""type"":""Point"",""coordinates"":[0.0,0.0]}",Bolivia,Tarija,
830,20_2_6,9.625412384143244,24,Infraestructura Urbana,2.0,col5-v2-bol-level_2-FINAL,2005,"{""type"":""Point"",""coordinates"":[0.0,0.0]}",Bolivia,Tarija,
831,20_2_7,21.11932838866429,25,Otras Areas No Vegetadas,2.0,col5-v2-bol-level_2-FINAL,2005,"{""type"":""Point"",""coordinates"":[0.0,0.0]}",Bolivia,Tarija,
832,20_2_8,70.25725822933845,26,Cuerpo de agua,2.0,col5-v2-bol-level_2-FINAL,2005,"{""type"":""Point"",""coordinates"":[0.0,0.0]}",Bolivia,Tarija,
833,20_2_9,0.6233971025354718,42,Pastizal Abierto,2.0,col5-v2-bol-level_2-FINAL,2005,"{""type"":""Point"",""coordinates"":[0.0,0.0]}",Bolivia,Tarija,
834,20_2_10,68.78088765617471,43,Pastizal Cerrado,2.0,col5-v2-bol-level_2-FINAL,2005,"{""type"":""Point"",""coordinates"":[0.0,0.0]}",Bolivia,Tarija,
835,20_2_11,0.005010155090332,44,Pastizal Disperso,2.0,col5-v2-bol-level_2-FINAL,2005,"{""type"":""Point"",""coordinates"":[0.0,0.0]}",Bolivia,Tarija,
836,20_2_12,359.7630499396409,57,Cultivos Simples,2.0,col5-v2-bol-level_2-FINAL,2005,"{""type"":""Point"",""coordinates"":[0.0,0.0]}",Bolivia,Tarija,
837,20_2_13,43.79014738465435,58,Cultivos Multiples,2.0,col5-v2-bol-level_2-FINAL,2005,"{""type"":""Point"",""coordinates"":[0.0,0.0]}",Bolivia,Tarija,
838,21_0_0,9033.91362587493,3,Leñosas Cerradas,0.0,col5-v2-bol-level_2-FINAL,2006,"{""type"":""Point"",""coordinates"":[0.0,0.0]}",Bolivia,Chuquisaca,
839,21_0_1,159.89312858209047,4,Leñosas Abiertas,0.0,col5-v2-bol-level_2-FINAL,2006,"{""type"":""Point"",""coordinates"":[0.0,0.0]}",Bolivia,Chuquisaca,
840,21_0_2,0.001673392578125,11,Pastizal Inundable,0.0,col5-v2-bol-level_2-FINAL,2006,"{""type"":""Point"",""coordinates"":[0.0,0.0]}",Bolivia,Chuquisaca,
841,21_0_3,0.1156904310913085,15,Pasturas,0.0,col5-v2-bol-level_2-FINAL,2006,"{""type"":""Point"",""coordinates"":[0.0,0.0]}",Bolivia,Chuquisaca,
842,21_0_4,4.521063051342766,23,Playa y Dunas,0.0,col5-v2-bol-level_2-FINAL,2006,"{""type"":""Point"",""coordinates"":[0.0,0.0]}",Bolivia,Chuquisaca,
843,21_0_5,1.4732248071899403,24,Infraestructura Urbana,0.0,col5-v2-bol-level_2-FINAL,2006,"{""type"":""Point"",""coordinates"":[0.0,0.0]}",Bolivia,Chuquisaca,
844,21_0_6,0.3119765018310548,25,Otras Areas No Vegetadas,0.0,col5-v2-bol-level_2-FINAL,2006,"{""type"":""Point"",""coordinates"":[0.0,0.0]}",Bolivia,Chuquisaca,
845,21_0_7,10.195058386028936,26,Cuerpo de agua,0.0,col5-v2-bol-level_2-FINAL,2006,"{""type"":""Point"",""coordinates"":[0.0,0.0]}",Bolivia,Chuquisaca,
846,21_0_8,0.9466638246960212,42,Pastizal Abierto,0.0,col5-v2-bol-level_2-FINAL,2006,"{""type"":""Point"",""coordinates"":[0.0,0.0]}",Bolivia,Chuquisaca,
847,21_0_9,80.00073395940065,43,Pastizal Cerrado,0.0,col5-v2-bol-level_2-FINAL,2006,"{""type"":""Point"",""coordinates"":[0.0,0.0]}",Bolivia,Chuquisaca,
848,21_0_10,131.5270064147955,57,Cultivos Simples,0.0,col5-v2-bol-level_2-FINAL,2006,"{""type"":""Point"",""coordinates"":[0.0,0.0]}",Bolivia,Chuquisaca,
849,21_0_11,9.992001089218322,58,Cultivos Multiples,0.0,col5-v2-bol-level_2-FINAL,2006,"{""type"":""Point"",""coordinates"":[0.0,0.0]}",Bolivia,Chuquisaca,
850,21_1_0,89812.0200398646,3,Leñosas Cerradas,1.0,col5-v2-bol-level_2-FINAL,2006,"{""type"":""Point"",""coordinates"":[0.0,0.0]}",Bolivia,Santa Cruz,
851,21_1_1,3142.299689134457,4,Leñosas Abiertas,1.0,col5-v2-bol-level_2-FINAL,2006,"{""type"":""Point"",""coordinates"":[0.0,0.0]}",Bolivia,Santa Cruz,
852,21_1_2,171.2446481559276,6,Leñosas Inundables,1.0,col5-v2-bol-level_2-FINAL,2006,"{""type"":""Point"",""coordinates"":[0.0,0.0]}",Bolivia,Santa Cruz,
853,21_1_3,68.21648979365578,11,Pastizal Inundable,1.0,col5-v2-bol-level_2-FINAL,2006,"{""type"":""Point"",""coordinates"":[0.0,0.0]}",Bolivia,Santa Cruz,
854,21_1_4,1026.303402248314,15,Pasturas,1.0,col5-v2-bol-level_2-FINAL,2006,"{""type"":""Point"",""coordinates"":[0.0,0.0]}",Bolivia,Santa Cruz,
855,21_1_5,220.873886065359,23,Playa y Dunas,1.0,col5-v2-bol-level_2-FINAL,2006,"{""type"":""Point"",""coordinates"":[0.0,0.0]}",Bolivia,Santa Cruz,
856,21_1_6,93.55293601542807,24,Infraestructura Urbana,1.0,col5-v2-bol-level_2-FINAL,2006,"{""type"":""Point"",""coordinates"":[0.0,0.0]}",Bolivia,Santa Cruz,
857,21_1_7,9.271034703785638,25,Otras Areas No Vegetadas,1.0,col5-v2-bol-level_2-FINAL,2006,"{""type"":""Point"",""coordinates"":[0.0,0.0]}",Bolivia,Santa Cruz,
858,21_1_8,195.0175618134448,26,Cuerpo de agua,1.0,col5-v2-bol-level_2-FINAL,2006,"{""type"":""Point"",""coordinates"":[0.0,0.0]}",Bolivia,Santa Cruz,
859,21_1_9,3.6270898853759785,32,Salinas,1.0,col5-v2-bol-level_2-FINAL,2006,"{""type"":""Point"",""coordinates"":[0.0,0.0]}",Bolivia,Santa Cruz,
860,21_1_10,82.39006282559485,42,Pastizal Abierto,1.0,col5-v2-bol-level_2-FINAL,2006,"{""type"":""Point"",""coordinates"":[0.0,0.0]}",Bolivia,Santa Cruz,
861,21_1_11,307.13144278387125,43,Pastizal Cerrado,1.0,col5-v2-bol-level_2-FINAL,2006,"{""type"":""Point"",""coordinates"":[0.0,0.0]}",Bolivia,Santa Cruz,
862,21_1_12,0.2184275087280277,44,Pastizal Disperso,1.0,col5-v2-bol-level_2-FINAL,2006,"{""type"":""Point"",""coordinates"":[0.0,0.0]}",Bolivia,Santa Cruz,
863,21_1_13,1460.994682772652,57,Cultivos Simples,1.0,col5-v2-bol-level_2-FINAL,2006,"{""type"":""Point"",""coordinates"":[0.0,0.0]}",Bolivia,Santa Cruz,
864,21_1_14,182.69506426389665,58,Cultivos Multiples,1.0,col5-v2-bol-level_2-FINAL,2006,"{""type"":""Point"",""coordinates"":[0.0,0.0]}",Bolivia,Santa Cruz,
865,21_2_0,15211.212260537231,3,Leñosas Cerradas,2.0,col5-v2-bol-level_2-FINAL,2006,"{""type"":""Point"",""coordinates"":[0.0,0.0]}",Bolivia,Tarija,
866,21_2_1,282.3344272286012,4,Leñosas Abiertas,2.0,col5-v2-bol-level_2-FINAL,2006,"{""type"":""Point"",""coordinates"":[0.0,0.0]}",Bolivia,Tarija,
867,21_2_2,0.0186124799189548,6,Leñosas Inundables,2.0,col5-v2-bol-level_2-FINAL,2006,"{""type"":""Point"",""coordinates"":[0.0,0.0]}",Bolivia,Tarija,
868,21_2_3,2.1773221191406216,11,Pastizal Inundable,2.0,col5-v2-bol-level_2-FINAL,2006,"{""type"":""Point"",""coordinates"":[0.0,0.0]}",Bolivia,Tarija,
869,21_2_4,0.4058611857850318,15,Pasturas,2.0,col5-v2-bol-level_2-FINAL,2006,"{""type"":""Point"",""coordinates"":[0.0,0.0]}",Bolivia,Tarija,
870,21_2_5,132.13558027347528,23,Playa y Dunas,2.0,col5-v2-bol-level_2-FINAL,2006,"{""type"":""Point"",""coordinates"":[0.0,0.0]}",Bolivia,Tarija,
871,21_2_6,9.867069955479948,24,Infraestructura Urbana,2.0,col5-v2-bol-level_2-FINAL,2006,"{""type"":""Point"",""coordinates"":[0.0,0.0]}",Bolivia,Tarija,
872,21_2_7,8.473943832085848,25,Otras Areas No Vegetadas,2.0,col5-v2-bol-level_2-FINAL,2006,"{""type"":""Point"",""coordinates"":[0.0,0.0]}",Bolivia,Tarija,
873,21_2_8,70.65103226103011,26,Cuerpo de agua,2.0,col5-v2-bol-level_2-FINAL,2006,"{""type"":""Point"",""coordinates"":[0.0,0.0]}",Bolivia,Tarija,
874,21_2_9,0.5327551788571822,42,Pastizal Abierto,2.0,col5-v2-bol-level_2-FINAL,2006,"{""type"":""Point"",""coordinates"":[0.0,0.0]}",Bolivia,Tarija,
875,21_2_10,81.18851486855883,43,Pastizal Cerrado,2.0,col5-v2-bol-level_2-FINAL,2006,"{""type"":""Point"",""coordinates"":[0.0,0.0]}",Bolivia,Tarija,
876,21_2_11,0.0033401033935546,44,Pastizal Disperso,2.0,col5-v2-bol-level_2-FINAL,2006,"{""type"":""Point"",""coordinates"":[0.0,0.0]}",Bolivia,Tarija,
877,21_2_12,421.5496244379435,57,Cultivos Simples,2.0,col5-v2-bol-level_2-FINAL,2006,"{""type"":""Point"",""coordinates"":[0.0,0.0]}",Bolivia,Tarija,
878,21_2_13,143.98687894206662,58,Cultivos Multiples,2.0,col5-v2-bol-level_2-FINAL,2006,"{""type"":""Point"",""coordinates"":[0.0,0.0]}",Bolivia,Tarija,
879,22_0_0,9026.75752888514,3,Leñosas Cerradas,0.0,col5-v2-bol-level_2-FINAL,2007,"{""type"":""Point"",""coordinates"":[0.0,0.0]}",Bolivia,Chuquisaca,
880,22_0_1,164.263479215675,4,Leñosas Abiertas,0.0,col5-v2-bol-level_2-FINAL,2007,"{""type"":""Point"",""coordinates"":[0.0,0.0]}",Bolivia,Chuquisaca,
881,22_0_2,0.9560896991608248,15,Pasturas,0.0,col5-v2-bol-level_2-FINAL,2007,"{""type"":""Point"",""coordinates"":[0.0,0.0]}",Bolivia,Chuquisaca,
882,22_0_3,5.247646375042357,23,Playa y Dunas,0.0,col5-v2-bol-level_2-FINAL,2007,"{""type"":""Point"",""coordinates"":[0.0,0.0]}",Bolivia,Chuquisaca,
883,22_0_4,1.478146832946776,24,Infraestructura Urbana,0.0,col5-v2-bol-level_2-FINAL,2007,"{""type"":""Point"",""coordinates"":[0.0,0.0]}",Bolivia,Chuquisaca,
884,22_0_5,0.2065893005981446,25,Otras Areas No Vegetadas,0.0,col5-v2-bol-level_2-FINAL,2007,"{""type"":""Point"",""coordinates"":[0.0,0.0]}",Bolivia,Chuquisaca,
885,22_0_6,10.104240962473442,26,Cuerpo de agua,0.0,col5-v2-bol-level_2-FINAL,2007,"{""type"":""Point"",""coordinates"":[0.0,0.0]}",Bolivia,Chuquisaca,
886,22_0_7,0.6947462288988304,42,Pastizal Abierto,0.0,col5-v2-bol-level_2-FINAL,2007,"{""type"":""Point"",""coordinates"":[0.0,0.0]}",Bolivia,Chuquisaca,
887,22_0_8,76.53675182587837,43,Pastizal Cerrado,0.0,col5-v2-bol-level_2-FINAL,2007,"{""type"":""Point"",""coordinates"":[0.0,0.0]}",Bolivia,Chuquisaca,
888,22_0_9,105.97636127205456,57,Cultivos Simples,0.0,col5-v2-bol-level_2-FINAL,2007,"{""type"":""Point"",""coordinates"":[0.0,0.0]}",Bolivia,Chuquisaca,
889,22_0_10,40.67026571724344,58,Cultivos Multiples,0.0,col5-v2-bol-level_2-FINAL,2007,"{""type"":""Point"",""coordinates"":[0.0,0.0]}",Bolivia,Chuquisaca,
890,22_1_0,89699.78038347974,3,Leñosas Cerradas,1.0,col5-v2-bol-level_2-FINAL,2007,"{""type"":""Point"",""coordinates"":[0.0,0.0]}",Bolivia,Santa Cruz,
891,22_1_1,3119.844513358833,4,Leñosas Abiertas,1.0,col5-v2-bol-level_2-FINAL,2007,"{""type"":""Point"",""coordinates"":[0.0,0.0]}",Bolivia,Santa Cruz,
892,22_1_2,174.03289152555715,6,Leñosas Inundables,1.0,col5-v2-bol-level_2-FINAL,2007,"{""type"":""Point"",""coordinates"":[0.0,0.0]}",Bolivia,Santa Cruz,
893,22_1_3,70.52067704999406,11,Pastizal Inundable,1.0,col5-v2-bol-level_2-FINAL,2007,"{""type"":""Point"",""coordinates"":[0.0,0.0]}",Bolivia,Santa Cruz,
894,22_1_4,1051.576632591645,15,Pasturas,1.0,col5-v2-bol-level_2-FINAL,2007,"{""type"":""Point"",""coordinates"":[0.0,0.0]}",Bolivia,Santa Cruz,
895,22_1_5,230.61652571188665,23,Playa y Dunas,1.0,col5-v2-bol-level_2-FINAL,2007,"{""type"":""Point"",""coordinates"":[0.0,0.0]}",Bolivia,Santa Cruz,
896,22_1_6,94.26385676241276,24,Infraestructura Urbana,1.0,col5-v2-bol-level_2-FINAL,2007,"{""type"":""Point"",""coordinates"":[0.0,0.0]}",Bolivia,Santa Cruz,
897,22_1_7,10.100810802437124,25,Otras Areas No Vegetadas,1.0,col5-v2-bol-level_2-FINAL,2007,"{""type"":""Point"",""coordinates"":[0.0,0.0]}",Bolivia,Santa Cruz,
898,22_1_8,190.9022755946816,26,Cuerpo de agua,1.0,col5-v2-bol-level_2-FINAL,2007,"{""type"":""Point"",""coordinates"":[0.0,0.0]}",Bolivia,Santa Cruz,
899,22_1_9,3.9347392058105504,32,Salinas,1.0,col5-v2-bol-level_2-FINAL,2007,"{""type"":""Point"",""coordinates"":[0.0,0.0]}",Bolivia,Santa Cruz,
900,22_1_10,81.28792914552598,42,Pastizal Abierto,1.0,col5-v2-bol-level_2-FINAL,2007,"{""type"":""Point"",""coordinates"":[0.0,0.0]}",Bolivia,Santa Cruz,
901,22_1_11,313.0124691932984,43,Pastizal Cerrado,1.0,col5-v2-bol-level_2-FINAL,2007,"{""type"":""Point"",""coordinates"":[0.0,0.0]}",Bolivia,Santa Cruz,
902,22_1_12,0.1083567453002929,44,Pastizal Disperso,1.0,col5-v2-bol-level_2-FINAL,2007,"{""type"":""Point"",""coordinates"":[0.0,0.0]}",Bolivia,Santa Cruz,
903,22_1_13,1285.743980862086,57,Cultivos Simples,1.0,col5-v2-bol-level_2-FINAL,2007,"{""type"":""Point"",""coordinates"":[0.0,0.0]}",Bolivia,Santa Cruz,
904,22_1_14,450.1304158065213,58,Cultivos Multiples,1.0,col5-v2-bol-level_2-FINAL,2007,"{""type"":""Point"",""coordinates"":[0.0,0.0]}",Bolivia,Santa Cruz,
905,22_2_0,15134.994964005848,3,Leñosas Cerradas,2.0,col5-v2-bol-level_2-FINAL,2007,"{""type"":""Point"",""coordinates"":[0.0,0.0]}",Bolivia,Tarija,
906,22_2_1,293.87970030717435,4,Leñosas Abiertas,2.0,col5-v2-bol-level_2-FINAL,2007,"{""type"":""Point"",""coordinates"":[0.0,0.0]}",Bolivia,Tarija,
907,22_2_2,0.0035731961978687,6,Leñosas Inundables,2.0,col5-v2-bol-level_2-FINAL,2007,"{""type"":""Point"",""coordinates"":[0.0,0.0]}",Bolivia,Tarija,
908,22_2_3,2.778858467346182,11,Pastizal Inundable,2.0,col5-v2-bol-level_2-FINAL,2007,"{""type"":""Point"",""coordinates"":[0.0,0.0]}",Bolivia,Tarija,
909,22_2_4,1.462026639903349,15,Pasturas,2.0,col5-v2-bol-level_2-FINAL,2007,"{""type"":""Point"",""coordinates"":[0.0,0.0]}",Bolivia,Tarija,
910,22_2_5,155.67583130597282,23,Playa y Dunas,2.0,col5-v2-bol-level_2-FINAL,2007,"{""type"":""Point"",""coordinates"":[0.0,0.0]}",Bolivia,Tarija,
911,22_2_6,10.0925934457225,24,Infraestructura Urbana,2.0,col5-v2-bol-level_2-FINAL,2007,"{""type"":""Point"",""coordinates"":[0.0,0.0]}",Bolivia,Tarija,
912,22_2_7,5.742227230415857,25,Otras Areas No Vegetadas,2.0,col5-v2-bol-level_2-FINAL,2007,"{""type"":""Point"",""coordinates"":[0.0,0.0]}",Bolivia,Tarija,
913,22_2_8,51.52381268053234,26,Cuerpo de agua,2.0,col5-v2-bol-level_2-FINAL,2007,"{""type"":""Point"",""coordinates"":[0.0,0.0]}",Bolivia,Tarija,
914,22_2_9,1.2106716600471037,42,Pastizal Abierto,2.0,col5-v2-bol-level_2-FINAL,2007,"{""type"":""Point"",""coordinates"":[0.0,0.0]}",Bolivia,Tarija,
915,22_2_10,85.5308959998394,43,Pastizal Cerrado,2.0,col5-v2-bol-level_2-FINAL,2007,"{""type"":""Point"",""coordinates"":[0.0,0.0]}",Bolivia,Tarija,
916,22_2_11,0.0225564183349609,44,Pastizal Disperso,2.0,col5-v2-bol-level_2-FINAL,2007,"{""type"":""Point"",""coordinates"":[0.0,0.0]}",Bolivia,Tarija,
917,22_2_12,379.7848956062231,57,Cultivos Simples,2.0,col5-v2-bol-level_2-FINAL,2007,"{""type"":""Point"",""coordinates"":[0.0,0.0]}",Bolivia,Tarija,
918,22_2_13,241.83461643992385,58,Cultivos Multiples,2.0,col5-v2-bol-level_2-FINAL,2007,"{""type"":""Point"",""coordinates"":[0.0,0.0]}",Bolivia,Tarija,
919,23_0_0,9024.896132792965,3,Leñosas Cerradas,0.0,col5-v2-bol-level_2-FINAL,2008,"{""type"":""Point"",""coordinates"":[0.0,0.0]}",Bolivia,Chuquisaca,
920,23_0_1,151.5461644901941,4,Leñosas Abiertas,0.0,col5-v2-bol-level_2-FINAL,2008,"{""type"":""Point"",""coordinates"":[0.0,0.0]}",Bolivia,Chuquisaca,
921,23_0_2,9.862599810431986e-06,6,Leñosas Inundables,0.0,col5-v2-bol-level_2-FINAL,2008,"{""type"":""Point"",""coordinates"":[0.0,0.0]}",Bolivia,Chuquisaca,
922,23_0_3,0.4389456126945946,15,Pasturas,0.0,col5-v2-bol-level_2-FINAL,2008,"{""type"":""Point"",""coordinates"":[0.0,0.0]}",Bolivia,Chuquisaca,
923,23_0_4,4.937582092831829,23,Playa y Dunas,0.0,col5-v2-bol-level_2-FINAL,2008,"{""type"":""Point"",""coordinates"":[0.0,0.0]}",Bolivia,Chuquisaca,
924,23_0_5,1.4572965791015615,24,Infraestructura Urbana,0.0,col5-v2-bol-level_2-FINAL,2008,"{""type"":""Point"",""coordinates"":[0.0,0.0]}",Bolivia,Chuquisaca,
925,23_0_6,0.2116137211303712,25,Otras Areas No Vegetadas,0.0,col5-v2-bol-level_2-FINAL,2008,"{""type"":""Point"",""coordinates"":[0.0,0.0]}",Bolivia,Chuquisaca,
926,23_0_7,9.591400929653291,26,Cuerpo de agua,0.0,col5-v2-bol-level_2-FINAL,2008,"{""type"":""Point"",""coordinates"":[0.0,0.0]}",Bolivia,Chuquisaca,
927,23_0_8,0.4769427087170169,42,Pastizal Abierto,0.0,col5-v2-bol-level_2-FINAL,2008,"{""type"":""Point"",""coordinates"":[0.0,0.0]}",Bolivia,Chuquisaca,
928,23_0_9,75.91134680279511,43,Pastizal Cerrado,0.0,col5-v2-bol-level_2-FINAL,2008,"{""type"":""Point"",""coordinates"":[0.0,0.0]}",Bolivia,Chuquisaca,
929,23_0_10,157.03292374080974,57,Cultivos Simples,0.0,col5-v2-bol-level_2-FINAL,2008,"{""type"":""Point"",""coordinates"":[0.0,0.0]}",Bolivia,Chuquisaca,
930,23_0_11,6.391486981748586,58,Cultivos Multiples,0.0,col5-v2-bol-level_2-FINAL,2008,"{""type"":""Point"",""coordinates"":[0.0,0.0]}",Bolivia,Chuquisaca,
931,23_1_0,89556.92993154429,3,Leñosas Cerradas,1.0,col5-v2-bol-level_2-FINAL,2008,"{""type"":""Point"",""coordinates"":[0.0,0.0]}",Bolivia,Santa Cruz,
932,23_1_1,3142.6013751195,4,Leñosas Abiertas,1.0,col5-v2-bol-level_2-FINAL,2008,"{""type"":""Point"",""coordinates"":[0.0,0.0]}",Bolivia,Santa Cruz,
933,23_1_2,185.4277873831727,6,Leñosas Inundables,1.0,col5-v2-bol-level_2-FINAL,2008,"{""type"":""Point"",""coordinates"":[0.0,0.0]}",Bolivia,Santa Cruz,
934,23_1_3,56.13559854040286,11,Pastizal Inundable,1.0,col5-v2-bol-level_2-FINAL,2008,"{""type"":""Point"",""coordinates"":[0.0,0.0]}",Bolivia,Santa Cruz,
935,23_1_4,1169.8733615554058,15,Pasturas,1.0,col5-v2-bol-level_2-FINAL,2008,"{""type"":""Point"",""coordinates"":[0.0,0.0]}",Bolivia,Santa Cruz,
936,23_1_5,275.81808147166043,23,Playa y Dunas,1.0,col5-v2-bol-level_2-FINAL,2008,"{""type"":""Point"",""coordinates"":[0.0,0.0]}",Bolivia,Santa Cruz,
937,23_1_6,94.93663659266764,24,Infraestructura Urbana,1.0,col5-v2-bol-level_2-FINAL,2008,"{""type"":""Point"",""coordinates"":[0.0,0.0]}",Bolivia,Santa Cruz,
938,23_1_7,7.816608791355769,25,Otras Areas No Vegetadas,1.0,col5-v2-bol-level_2-FINAL,2008,"{""type"":""Point"",""coordinates"":[0.0,0.0]}",Bolivia,Santa Cruz,
939,23_1_8,178.5741056790037,26,Cuerpo de agua,1.0,col5-v2-bol-level_2-FINAL,2008,"{""type"":""Point"",""coordinates"":[0.0,0.0]}",Bolivia,Santa Cruz,
940,23_1_9,3.788441374023444,32,Salinas,1.0,col5-v2-bol-level_2-FINAL,2008,"{""type"":""Point"",""coordinates"":[0.0,0.0]}",Bolivia,Santa Cruz,
941,23_1_10,76.51755554746647,42,Pastizal Abierto,1.0,col5-v2-bol-level_2-FINAL,2008,"{""type"":""Point"",""coordinates"":[0.0,0.0]}",Bolivia,Santa Cruz,
942,23_1_11,288.21106631637826,43,Pastizal Cerrado,1.0,col5-v2-bol-level_2-FINAL,2008,"{""type"":""Point"",""coordinates"":[0.0,0.0]}",Bolivia,Santa Cruz,
943,23_1_12,0.00587425390625,44,Pastizal Disperso,1.0,col5-v2-bol-level_2-FINAL,2008,"{""type"":""Point"",""coordinates"":[0.0,0.0]}",Bolivia,Santa Cruz,
944,23_1_13,1627.1853299476709,57,Cultivos Simples,1.0,col5-v2-bol-level_2-FINAL,2008,"{""type"":""Point"",""coordinates"":[0.0,0.0]}",Bolivia,Santa Cruz,
945,23_1_14,112.0347037184609,58,Cultivos Multiples,1.0,col5-v2-bol-level_2-FINAL,2008,"{""type"":""Point"",""coordinates"":[0.0,0.0]}",Bolivia,Santa Cruz,
946,23_2_0,14984.658361372163,3,Leñosas Cerradas,2.0,col5-v2-bol-level_2-FINAL,2008,"{""type"":""Point"",""coordinates"":[0.0,0.0]}",Bolivia,Tarija,
947,23_2_1,302.15255505427655,4,Leñosas Abiertas,2.0,col5-v2-bol-level_2-FINAL,2008,"{""type"":""Point"",""coordinates"":[0.0,0.0]}",Bolivia,Tarija,
948,23_2_2,0.010711409106924,6,Leñosas Inundables,2.0,col5-v2-bol-level_2-FINAL,2008,"{""type"":""Point"",""coordinates"":[0.0,0.0]}",Bolivia,Tarija,
949,23_2_3,0.2309533278363396,11,Pastizal Inundable,2.0,col5-v2-bol-level_2-FINAL,2008,"{""type"":""Point"",""coordinates"":[0.0,0.0]}",Bolivia,Tarija,
950,23_2_4,0.7228939696145448,15,Pasturas,2.0,col5-v2-bol-level_2-FINAL,2008,"{""type"":""Point"",""coordinates"":[0.0,0.0]}",Bolivia,Tarija,
951,23_2_5,167.49642855399912,23,Playa y Dunas,2.0,col5-v2-bol-level_2-FINAL,2008,"{""type"":""Point"",""coordinates"":[0.0,0.0]}",Bolivia,Tarija,
952,23_2_6,10.23674208859288,24,Infraestructura Urbana,2.0,col5-v2-bol-level_2-FINAL,2008,"{""type"":""Point"",""coordinates"":[0.0,0.0]}",Bolivia,Tarija,
953,23_2_7,6.825281524889896,25,Otras Areas No Vegetadas,2.0,col5-v2-bol-level_2-FINAL,2008,"{""type"":""Point"",""coordinates"":[0.0,0.0]}",Bolivia,Tarija,
954,23_2_8,46.62259885207505,26,Cuerpo de agua,2.0,col5-v2-bol-level_2-FINAL,2008,"{""type"":""Point"",""coordinates"":[0.0,0.0]}",Bolivia,Tarija,
955,23_2_9,1.259136359411381,42,Pastizal Abierto,2.0,col5-v2-bol-level_2-FINAL,2008,"{""type"":""Point"",""coordinates"":[0.0,0.0]}",Bolivia,Tarija,
956,23_2_10,95.99543058304768,43,Pastizal Cerrado,2.0,col5-v2-bol-level_2-FINAL,2008,"{""type"":""Point"",""coordinates"":[0.0,0.0]}",Bolivia,Tarija,
957,23_2_11,715.2074629130036,57,Cultivos Simples,2.0,col5-v2-bol-level_2-FINAL,2008,"{""type"":""Point"",""coordinates"":[0.0,0.0]}",Bolivia,Tarija,
958,23_2_12,33.1186673958179,58,Cultivos Multiples,2.0,col5-v2-bol-level_2-FINAL,2008,"{""type"":""Point"",""coordinates"":[0.0,0.0]}",Bolivia,Tarija,
959,24_0_0,9019.01636943841,3,Leñosas Cerradas,0.0,col5-v2-bol-level_2-FINAL,2009,"{""type"":""Point"",""coordinates"":[0.0,0.0]}",Bolivia,Chuquisaca,
960,24_0_1,154.0890073754594,4,Leñosas Abiertas,0.0,col5-v2-bol-level_2-FINAL,2009,"{""type"":""Point"",""coordinates"":[0.0,0.0]}",Bolivia,Chuquisaca,
961,24_0_2,0.3025316077169979,15,Pasturas,0.0,col5-v2-bol-level_2-FINAL,2009,"{""type"":""Point"",""coordinates"":[0.0,0.0]}",Bolivia,Chuquisaca,
962,24_0_3,4.9980553818285065,23,Playa y Dunas,0.0,col5-v2-bol-level_2-FINAL,2009,"{""type"":""Point"",""coordinates"":[0.0,0.0]}",Bolivia,Chuquisaca,
963,24_0_4,1.5335301307373037,24,Infraestructura Urbana,0.0,col5-v2-bol-level_2-FINAL,2009,"{""type"":""Point"",""coordinates"":[0.0,0.0]}",Bolivia,Chuquisaca,
964,24_0_5,0.2409179239501952,25,Otras Areas No Vegetadas,0.0,col5-v2-bol-level_2-FINAL,2009,"{""type"":""Point"",""coordinates"":[0.0,0.0]}",Bolivia,Chuquisaca,
