,system:index,area,class_id,class_name,territory,version,year,.geo,LEVEL_1,LEVEL_2,LEVEL_3
3255,11_17_7,15.549088223449544,43,Pastizal Cerrado,17.0,col5-v2-bol-level_3-FINAL,1996,"{""type"":""Point"",""coordinates"":[0.0,0.0]}",Bolivia,Santa Cruz,Camiri
3256,11_17_8,21.872896658631426,57,Cultivos Simples,17.0,col5-v2-bol-level_3-FINAL,1996,"{""type"":""Point"",""coordinates"":[0.0,0.0]}",Bolivia,Santa Cruz,Camiri
3257,11_17_9,0.8572926936035161,58,Cultivos Multiples,17.0,col5-v2-bol-level_3-FINAL,1996,"{""type"":""Point"",""coordinates"":[0.0,0.0]}",Bolivia,Santa Cruz,Camiri
3258,11_18_0,2641.6552426684057,3,Leñosas Cerradas,18.0,col5-v2-bol-level_3-FINAL,1996,"{""type"":""Point"",""coordinates"":[0.0,0.0]}",Bolivia,Santa Cruz,Gutiérrez
3259,11_18_1,22.649458039978192,4,Leñosas Abiertas,18.0,col5-v2-bol-level_3-FINAL,1996,"{""type"":""Point"",""coordinates"":[0.0,0.0]}",Bolivia,Santa Cruz,Gutiérrez
3260,11_18_2,16.840600087890717,15,Pasturas,18.0,col5-v2-bol-level_3-FINAL,1996,"{""type"":""Point"",""coordinates"":[0.0,0.0]}",Bolivia,Santa Cruz,Gutiérrez
3261,11_18_3,1.3343326727294915,23,Playa y Dunas,18.0,col5-v2-bol-level_3-FINAL,1996,"{""type"":""Point"",""coordinates"":[0.0,0.0]}",Bolivia,Santa Cruz,Gutiérrez
3262,11_18_4,1.4205721196289047,24,Infraestructura Urbana,18.0,col5-v2-bol-level_3-FINAL,1996,"{""type"":""Point"",""coordinates"":[0.0,0.0]}",Bolivia,Santa Cruz,Gutiérrez
3263,11_18_5,7.540425464477447,26,Cuerpo de agua,18.0,col5-v2-bol-level_3-FINAL,1996,"{""type"":""Point"",""coordinates"":[0.0,0.0]}",Bolivia,Santa Cruz,Gutiérrez
3264,11_18_6,0.616679926086426,42,Pastizal Abierto,18.0,col5-v2-bol-level_3-FINAL,1996,"{""type"":""Point"",""coordinates"":[0.0,0.0]}",Bolivia,Santa Cruz,Gutiérrez
3265,11_18_7,38.20456687092124,43,Pastizal Cerrado,18.0,col5-v2-bol-level_3-FINAL,1996,"{""type"":""Point"",""coordinates"":[0.0,0.0]}",Bolivia,Santa Cruz,Gutiérrez
3266,11_18_8,74.87600868878127,57,Cultivos Simples,18.0,col5-v2-bol-level_3-FINAL,1996,"{""type"":""Point"",""coordinates"":[0.0,0.0]}",Bolivia,Santa Cruz,Gutiérrez
3267,11_18_9,2.816593855102542,58,Cultivos Multiples,18.0,col5-v2-bol-level_3-FINAL,1996,"{""type"":""Point"",""coordinates"":[0.0,0.0]}",Bolivia,Santa Cruz,Gutiérrez
3268,11_19_0,552.5260657721888,3,Leñosas Cerradas,19.0,col5-v2-bol-level_3-FINAL,1996,"{""type"":""Point"",""coordinates"":[0.0,0.0]}",Bolivia,Santa Cruz,La Guardia
3269,11_19_1,0.0579092292480468,4,Leñosas Abiertas,19.0,col5-v2-bol-level_3-FINAL,1996,"{""type"":""Point"",""coordinates"":[0.0,0.0]}",Bolivia,Santa Cruz,La Guardia
3270,11_19_2,99.62982226728658,15,Pasturas,19.0,col5-v2-bol-level_3-FINAL,1996,"{""type"":""Point"",""coordinates"":[0.0,0.0]}",Bolivia,Santa Cruz,La Guardia
3271,11_19_3,4.119428157082731,23,Playa y Dunas,19.0,col5-v2-bol-level_3-FINAL,1996,"{""type"":""Point"",""coordinates"":[0.0,0.0]}",Bolivia,Santa Cruz,La Guardia
3272,11_19_4,42.76320026136677,24,Infraestructura Urbana,19.0,col5-v2-bol-level_3-FINAL,1996,"{""type"":""Point"",""coordinates"":[0.0,0.0]}",Bolivia,Santa Cruz,La Guardia
3273,11_19_5,1.4066716623535176,26,Cuerpo de agua,19.0,col5-v2-bol-level_3-FINAL,1996,"{""type"":""Point"",""coordinates"":[0.0,0.0]}",Bolivia,Santa Cruz,La Guardia
3274,11_19_6,21.448963260130743,42,Pastizal Abierto,19.0,col5-v2-bol-level_3-FINAL,1996,"{""type"":""Point"",""coordinates"":[0.0,0.0]}",Bolivia,Santa Cruz,La Guardia
3275,11_19_7,0.0603562485961913,43,Pastizal Cerrado,19.0,col5-v2-bol-level_3-FINAL,1996,"{""type"":""Point"",""coordinates"":[0.0,0.0]}",Bolivia,Santa Cruz,La Guardia
3276,11_19_8,27.328174483444265,57,Cultivos Simples,19.0,col5-v2-bol-level_3-FINAL,1996,"{""type"":""Point"",""coordinates"":[0.0,0.0]}",Bolivia,Santa Cruz,La Guardia
3277,11_19_9,5.982804456835375,58,Cultivos Multiples,19.0,col5-v2-bol-level_3-FINAL,1996,"{""type"":""Point"",""coordinates"":[0.0,0.0]}",Bolivia,Santa Cruz,La Guardia
3278,11_20_0,67055.6707331851,3,Leñosas Cerradas,20.0,col5-v2-bol-level_3-FINAL,1996,"{""type"":""Point"",""coordinates"":[0.0,0.0]}",Bolivia,Santa Cruz,Charagua
3279,11_20_1,2429.013453529657,4,Leñosas Abiertas,20.0,col5-v2-bol-level_3-FINAL,1996,"{""type"":""Point"",""coordinates"":[0.0,0.0]}",Bolivia,Santa Cruz,Charagua
3280,11_20_2,172.32688633239508,6,Leñosas Inundables,20.0,col5-v2-bol-level_3-FINAL,1996,"{""type"":""Point"",""coordinates"":[0.0,0.0]}",Bolivia,Santa Cruz,Charagua
3281,11_20_3,1.443678194825654,11,Pastizal Inundable,20.0,col5-v2-bol-level_3-FINAL,1996,"{""type"":""Point"",""coordinates"":[0.0,0.0]}",Bolivia,Santa Cruz,Charagua
3282,11_20_4,134.14450684585884,15,Pasturas,20.0,col5-v2-bol-level_3-FINAL,1996,"{""type"":""Point"",""coordinates"":[0.0,0.0]}",Bolivia,Santa Cruz,Charagua
3283,11_20_5,53.43475160433901,23,Playa y Dunas,20.0,col5-v2-bol-level_3-FINAL,1996,"{""type"":""Point"",""coordinates"":[0.0,0.0]}",Bolivia,Santa Cruz,Charagua
3284,11_20_6,3.8907450650024686,24,Infraestructura Urbana,20.0,col5-v2-bol-level_3-FINAL,1996,"{""type"":""Point"",""coordinates"":[0.0,0.0]}",Bolivia,Santa Cruz,Charagua
3285,11_20_7,0.5782607531127928,25,Otras Areas No Vegetadas,20.0,col5-v2-bol-level_3-FINAL,1996,"{""type"":""Point"",""coordinates"":[0.0,0.0]}",Bolivia,Santa Cruz,Charagua
3286,11_20_8,44.67837033242996,26,Cuerpo de agua,20.0,col5-v2-bol-level_3-FINAL,1996,"{""type"":""Point"",""coordinates"":[0.0,0.0]}",Bolivia,Santa Cruz,Charagua
3287,11_20_9,5.100660825012182,32,Salinas,20.0,col5-v2-bol-level_3-FINAL,1996,"{""type"":""Point"",""coordinates"":[0.0,0.0]}",Bolivia,Santa Cruz,Charagua
3288,11_20_10,16.29441263305458,42,Pastizal Abierto,20.0,col5-v2-bol-level_3-FINAL,1996,"{""type"":""Point"",""coordinates"":[0.0,0.0]}",Bolivia,Santa Cruz,Charagua
3289,11_20_11,76.91510746923896,43,Pastizal Cerrado,20.0,col5-v2-bol-level_3-FINAL,1996,"{""type"":""Point"",""coordinates"":[0.0,0.0]}",Bolivia,Santa Cruz,Charagua
3290,11_20_12,486.02179743297535,57,Cultivos Simples,20.0,col5-v2-bol-level_3-FINAL,1996,"{""type"":""Point"",""coordinates"":[0.0,0.0]}",Bolivia,Santa Cruz,Charagua
3291,11_20_13,2.878847814147953,58,Cultivos Multiples,20.0,col5-v2-bol-level_3-FINAL,1996,"{""type"":""Point"",""coordinates"":[0.0,0.0]}",Bolivia,Santa Cruz,Charagua
3292,11_21_0,10.95451948238068,3,Leñosas Cerradas,21.0,col5-v2-bol-level_3-FINAL,1996,"{""type"":""Point"",""coordinates"":[0.0,0.0]}",Bolivia,Santa Cruz,Santa Cruz de la Sierra
3293,11_21_1,0.0059651539916992,4,Leñosas Abiertas,21.0,col5-v2-bol-level_3-FINAL,1996,"{""type"":""Point"",""coordinates"":[0.0,0.0]}",Bolivia,Santa Cruz,Santa Cruz de la Sierra
3294,11_21_2,2.089003720742383,15,Pasturas,21.0,col5-v2-bol-level_3-FINAL,1996,"{""type"":""Point"",""coordinates"":[0.0,0.0]}",Bolivia,Santa Cruz,Santa Cruz de la Sierra
3295,11_21_3,0.4345728132934575,23,Playa y Dunas,21.0,col5-v2-bol-level_3-FINAL,1996,"{""type"":""Point"",""coordinates"":[0.0,0.0]}",Bolivia,Santa Cruz,Santa Cruz de la Sierra
3296,11_21_4,9.343961655660564,24,Infraestructura Urbana,21.0,col5-v2-bol-level_3-FINAL,1996,"{""type"":""Point"",""coordinates"":[0.0,0.0]}",Bolivia,Santa Cruz,Santa Cruz de la Sierra
3297,11_21_5,0.9816753109741192,26,Cuerpo de agua,21.0,col5-v2-bol-level_3-FINAL,1996,"{""type"":""Point"",""coordinates"":[0.0,0.0]}",Bolivia,Santa Cruz,Santa Cruz de la Sierra
3298,11_21_6,0.7344718816528325,42,Pastizal Abierto,21.0,col5-v2-bol-level_3-FINAL,1996,"{""type"":""Point"",""coordinates"":[0.0,0.0]}",Bolivia,Santa Cruz,Santa Cruz de la Sierra
3299,11_21_7,0.5216118064601519,57,Cultivos Simples,21.0,col5-v2-bol-level_3-FINAL,1996,"{""type"":""Point"",""coordinates"":[0.0,0.0]}",Bolivia,Santa Cruz,Santa Cruz de la Sierra
3300,11_21_8,0.0945820095214843,58,Cultivos Multiples,21.0,col5-v2-bol-level_3-FINAL,1996,"{""type"":""Point"",""coordinates"":[0.0,0.0]}",Bolivia,Santa Cruz,Santa Cruz de la Sierra
3301,11_22_0,263.68797681298804,3,Leñosas Cerradas,22.0,col5-v2-bol-level_3-FINAL,1996,"{""type"":""Point"",""coordinates"":[0.0,0.0]}",Bolivia,Santa Cruz,Samaipata
3302,11_22_1,0.0323354829711914,4,Leñosas Abiertas,22.0,col5-v2-bol-level_3-FINAL,1996,"{""type"":""Point"",""coordinates"":[0.0,0.0]}",Bolivia,Santa Cruz,Samaipata
3303,11_22_2,0.4466952467534084,15,Pasturas,22.0,col5-v2-bol-level_3-FINAL,1996,"{""type"":""Point"",""coordinates"":[0.0,0.0]}",Bolivia,Santa Cruz,Samaipata
3304,11_22_3,0.017017410583496,23,Playa y Dunas,22.0,col5-v2-bol-level_3-FINAL,1996,"{""type"":""Point"",""coordinates"":[0.0,0.0]}",Bolivia,Santa Cruz,Samaipata
3305,11_22_4,0.0068037993164062,26,Cuerpo de agua,22.0,col5-v2-bol-level_3-FINAL,1996,"{""type"":""Point"",""coordinates"":[0.0,0.0]}",Bolivia,Santa Cruz,Samaipata
3306,11_22_5,6.167683154950238,42,Pastizal Abierto,22.0,col5-v2-bol-level_3-FINAL,1996,"{""type"":""Point"",""coordinates"":[0.0,0.0]}",Bolivia,Santa Cruz,Samaipata
3307,11_22_6,9.083719371790949,43,Pastizal Cerrado,22.0,col5-v2-bol-level_3-FINAL,1996,"{""type"":""Point"",""coordinates"":[0.0,0.0]}",Bolivia,Santa Cruz,Samaipata
3308,11_22_7,0.473828259277344,57,Cultivos Simples,22.0,col5-v2-bol-level_3-FINAL,1996,"{""type"":""Point"",""coordinates"":[0.0,0.0]}",Bolivia,Santa Cruz,Samaipata
3309,11_22_8,0.0067997570190429,58,Cultivos Multiples,22.0,col5-v2-bol-level_3-FINAL,1996,"{""type"":""Point"",""coordinates"":[0.0,0.0]}",Bolivia,Santa Cruz,Samaipata
3310,11_23_0,36.03178746140985,3,Leñosas Cerradas,23.0,col5-v2-bol-level_3-FINAL,1996,"{""type"":""Point"",""coordinates"":[0.0,0.0]}",Bolivia,Santa Cruz,Buena Vista
3311,11_23_1,0.0017024823608398,4,Leñosas Abiertas,23.0,col5-v2-bol-level_3-FINAL,1996,"{""type"":""Point"",""coordinates"":[0.0,0.0]}",Bolivia,Santa Cruz,Buena Vista
3312,11_23_2,0.0383092603759765,15,Pasturas,23.0,col5-v2-bol-level_3-FINAL,1996,"{""type"":""Point"",""coordinates"":[0.0,0.0]}",Bolivia,Santa Cruz,Buena Vista
3313,11_23_3,0.0102160278320312,23,Playa y Dunas,23.0,col5-v2-bol-level_3-FINAL,1996,"{""type"":""Point"",""coordinates"":[0.0,0.0]}",Bolivia,Santa Cruz,Buena Vista
3314,11_23_4,0.011918655090332,26,Cuerpo de agua,23.0,col5-v2-bol-level_3-FINAL,1996,"{""type"":""Point"",""coordinates"":[0.0,0.0]}",Bolivia,Santa Cruz,Buena Vista
3315,11_23_5,1.4693587958984429,42,Pastizal Abierto,23.0,col5-v2-bol-level_3-FINAL,1996,"{""type"":""Point"",""coordinates"":[0.0,0.0]}",Bolivia,Santa Cruz,Buena Vista
3316,11_23_6,1.29734489202881,43,Pastizal Cerrado,23.0,col5-v2-bol-level_3-FINAL,1996,"{""type"":""Point"",""coordinates"":[0.0,0.0]}",Bolivia,Santa Cruz,Buena Vista
3317,11_23_7,0.0051093354492187,57,Cultivos Simples,23.0,col5-v2-bol-level_3-FINAL,1996,"{""type"":""Point"",""coordinates"":[0.0,0.0]}",Bolivia,Santa Cruz,Buena Vista
3318,11_24_0,5400.896190215881,3,Leñosas Cerradas,24.0,col5-v2-bol-level_3-FINAL,1996,"{""type"":""Point"",""coordinates"":[0.0,0.0]}",Bolivia,Santa Cruz,San José de Chiquitos
3319,11_24_1,339.42263479294337,4,Leñosas Abiertas,24.0,col5-v2-bol-level_3-FINAL,1996,"{""type"":""Point"",""coordinates"":[0.0,0.0]}",Bolivia,Santa Cruz,San José de Chiquitos
3320,11_24_2,34.420022021372844,15,Pasturas,24.0,col5-v2-bol-level_3-FINAL,1996,"{""type"":""Point"",""coordinates"":[0.0,0.0]}",Bolivia,Santa Cruz,San José de Chiquitos
3321,11_24_3,0.103071997314453,23,Playa y Dunas,24.0,col5-v2-bol-level_3-FINAL,1996,"{""type"":""Point"",""coordinates"":[0.0,0.0]}",Bolivia,Santa Cruz,San José de Chiquitos
3322,11_24_4,0.5255274779663088,24,Infraestructura Urbana,24.0,col5-v2-bol-level_3-FINAL,1996,"{""type"":""Point"",""coordinates"":[0.0,0.0]}",Bolivia,Santa Cruz,San José de Chiquitos
3323,11_24_5,0.2459465171508789,25,Otras Areas No Vegetadas,24.0,col5-v2-bol-level_3-FINAL,1996,"{""type"":""Point"",""coordinates"":[0.0,0.0]}",Bolivia,Santa Cruz,San José de Chiquitos
3324,11_24_6,0.0561393429565429,26,Cuerpo de agua,24.0,col5-v2-bol-level_3-FINAL,1996,"{""type"":""Point"",""coordinates"":[0.0,0.0]}",Bolivia,Santa Cruz,San José de Chiquitos
3325,11_24_7,16.351952716001712,42,Pastizal Abierto,24.0,col5-v2-bol-level_3-FINAL,1996,"{""type"":""Point"",""coordinates"":[0.0,0.0]}",Bolivia,Santa Cruz,San José de Chiquitos
3326,11_24_8,0.0383195541381835,43,Pastizal Cerrado,24.0,col5-v2-bol-level_3-FINAL,1996,"{""type"":""Point"",""coordinates"":[0.0,0.0]}",Bolivia,Santa Cruz,San José de Chiquitos
3327,11_24_9,1.2301668953737726,57,Cultivos Simples,24.0,col5-v2-bol-level_3-FINAL,1996,"{""type"":""Point"",""coordinates"":[0.0,0.0]}",Bolivia,Santa Cruz,San José de Chiquitos
3328,11_24_10,0.1414302987060546,58,Cultivos Multiples,24.0,col5-v2-bol-level_3-FINAL,1996,"{""type"":""Point"",""coordinates"":[0.0,0.0]}",Bolivia,Santa Cruz,San José de Chiquitos
3329,11_25_0,353.31835380212993,3,Leñosas Cerradas,25.0,col5-v2-bol-level_3-FINAL,1996,"{""type"":""Point"",""coordinates"":[0.0,0.0]}",Bolivia,Santa Cruz,Porongo (Ayacucho)
3330,11_25_1,0.1329598926391602,4,Leñosas Abiertas,25.0,col5-v2-bol-level_3-FINAL,1996,"{""type"":""Point"",""coordinates"":[0.0,0.0]}",Bolivia,Santa Cruz,Porongo (Ayacucho)
3331,11_25_2,18.40398235990116,15,Pasturas,25.0,col5-v2-bol-level_3-FINAL,1996,"{""type"":""Point"",""coordinates"":[0.0,0.0]}",Bolivia,Santa Cruz,Porongo (Ayacucho)
3332,11_25_3,12.945910076378675,23,Playa y Dunas,25.0,col5-v2-bol-level_3-FINAL,1996,"{""type"":""Point"",""coordinates"":[0.0,0.0]}",Bolivia,Santa Cruz,Porongo (Ayacucho)
3333,11_25_4,0.4225812631716266,24,Infraestructura Urbana,25.0,col5-v2-bol-level_3-FINAL,1996,"{""type"":""Point"",""coordinates"":[0.0,0.0]}",Bolivia,Santa Cruz,Porongo (Ayacucho)
3334,11_25_5,2.6864384530826286,26,Cuerpo de agua,25.0,col5-v2-bol-level_3-FINAL,1996,"{""type"":""Point"",""coordinates"":[0.0,0.0]}",Bolivia,Santa Cruz,Porongo (Ayacucho)
3335,11_25_6,49.04679520306152,42,Pastizal Abierto,25.0,col5-v2-bol-level_3-FINAL,1996,"{""type"":""Point"",""coordinates"":[0.0,0.0]}",Bolivia,Santa Cruz,Porongo (Ayacucho)
3336,11_25_7,1.8601148251677877,57,Cultivos Simples,25.0,col5-v2-bol-level_3-FINAL,1996,"{""type"":""Point"",""coordinates"":[0.0,0.0]}",Bolivia,Santa Cruz,Porongo (Ayacucho)
3337,11_25_8,0.1371639855164771,58,Cultivos Multiples,25.0,col5-v2-bol-level_3-FINAL,1996,"{""type"":""Point"",""coordinates"":[0.0,0.0]}",Bolivia,Santa Cruz,Porongo (Ayacucho)
3338,11_26_0,1676.5695814116057,3,Leñosas Cerradas,26.0,col5-v2-bol-level_3-FINAL,1996,"{""type"":""Point"",""coordinates"":[0.0,0.0]}",Bolivia,Santa Cruz,Roboré
3339,11_26_1,49.52573775666926,4,Leñosas Abiertas,26.0,col5-v2-bol-level_3-FINAL,1996,"{""type"":""Point"",""coordinates"":[0.0,0.0]}",Bolivia,Santa Cruz,Roboré
3340,11_26_2,8.686449748658081,6,Leñosas Inundables,26.0,col5-v2-bol-level_3-FINAL,1996,"{""type"":""Point"",""coordinates"":[0.0,0.0]}",Bolivia,Santa Cruz,Roboré
3341,11_26_3,0.0602530259399414,11,Pastizal Inundable,26.0,col5-v2-bol-level_3-FINAL,1996,"{""type"":""Point"",""coordinates"":[0.0,0.0]}",Bolivia,Santa Cruz,Roboré
3342,11_26_4,0.2403252059936521,15,Pasturas,26.0,col5-v2-bol-level_3-FINAL,1996,"{""type"":""Point"",""coordinates"":[0.0,0.0]}",Bolivia,Santa Cruz,Roboré
3343,11_26_5,1.3935642023315318,24,Infraestructura Urbana,26.0,col5-v2-bol-level_3-FINAL,1996,"{""type"":""Point"",""coordinates"":[0.0,0.0]}",Bolivia,Santa Cruz,Roboré
3344,11_26_6,1.9987212949721376,25,Otras Areas No Vegetadas,26.0,col5-v2-bol-level_3-FINAL,1996,"{""type"":""Point"",""coordinates"":[0.0,0.0]}",Bolivia,Santa Cruz,Roboré
3345,11_26_7,0.0195101914672851,26,Cuerpo de agua,26.0,col5-v2-bol-level_3-FINAL,1996,"{""type"":""Point"",""coordinates"":[0.0,0.0]}",Bolivia,Santa Cruz,Roboré
3346,11_26_8,0.1641888068847656,42,Pastizal Abierto,26.0,col5-v2-bol-level_3-FINAL,1996,"{""type"":""Point"",""coordinates"":[0.0,0.0]}",Bolivia,Santa Cruz,Roboré
3347,11_26_9,1.7328507242431588,57,Cultivos Simples,26.0,col5-v2-bol-level_3-FINAL,1996,"{""type"":""Point"",""coordinates"":[0.0,0.0]}",Bolivia,Santa Cruz,Roboré
3348,11_26_10,0.1809835095214844,58,Cultivos Multiples,26.0,col5-v2-bol-level_3-FINAL,1996,"{""type"":""Point"",""coordinates"":[0.0,0.0]}",Bolivia,Santa Cruz,Roboré
3349,11_27_0,441.5890770702298,3,Leñosas Cerradas,27.0,col5-v2-bol-level_3-FINAL,1996,"{""type"":""Point"",""coordinates"":[0.0,0.0]}",Bolivia,Tarija,Entre Ríos (La Moreta)
3350,11_27_1,3.791971254899075,4,Leñosas Abiertas,27.0,col5-v2-bol-level_3-FINAL,1996,"{""type"":""Point"",""coordinates"":[0.0,0.0]}",Bolivia,Tarija,Entre Ríos (La Moreta)
3351,11_27_2,3.20016926836464,15,Pasturas,27.0,col5-v2-bol-level_3-FINAL,1996,"{""type"":""Point"",""coordinates"":[0.0,0.0]}",Bolivia,Tarija,Entre Ríos (La Moreta)
3352,11_27_3,4.153776865887559,23,Playa y Dunas,27.0,col5-v2-bol-level_3-FINAL,1996,"{""type"":""Point"",""coordinates"":[0.0,0.0]}",Bolivia,Tarija,Entre Ríos (La Moreta)
3353,11_27_4,0.0800394780883788,24,Infraestructura Urbana,27.0,col5-v2-bol-level_3-FINAL,1996,"{""type"":""Point"",""coordinates"":[0.0,0.0]}",Bolivia,Tarija,Entre Ríos (La Moreta)
3354,11_27_5,0.040960128540039,25,Otras Areas No Vegetadas,27.0,col5-v2-bol-level_3-FINAL,1996,"{""type"":""Point"",""coordinates"":[0.0,0.0]}",Bolivia,Tarija,Entre Ríos (La Moreta)
3355,11_27_6,5.678032529167387,26,Cuerpo de agua,27.0,col5-v2-bol-level_3-FINAL,1996,"{""type"":""Point"",""coordinates"":[0.0,0.0]}",Bolivia,Tarija,Entre Ríos (La Moreta)
3356,11_27_7,0.5205767590956739,42,Pastizal Abierto,27.0,col5-v2-bol-level_3-FINAL,1996,"{""type"":""Point"",""coordinates"":[0.0,0.0]}",Bolivia,Tarija,Entre Ríos (La Moreta)
3357,11_27_8,5.318040113308089,43,Pastizal Cerrado,27.0,col5-v2-bol-level_3-FINAL,1996,"{""type"":""Point"",""coordinates"":[0.0,0.0]}",Bolivia,Tarija,Entre Ríos (La Moreta)
3358,11_27_9,5.187878940667563,57,Cultivos Simples,27.0,col5-v2-bol-level_3-FINAL,1996,"{""type"":""Point"",""coordinates"":[0.0,0.0]}",Bolivia,Tarija,Entre Ríos (La Moreta)
3359,11_27_10,0.0876955491333008,58,Cultivos Multiples,27.0,col5-v2-bol-level_3-FINAL,1996,"{""type"":""Point"",""coordinates"":[0.0,0.0]}",Bolivia,Tarija,Entre Ríos (La Moreta)
3360,11_28_0,643.4320863484213,3,Leñosas Cerradas,28.0,col5-v2-bol-level_3-FINAL,1996,"{""type"":""Point"",""coordinates"":[0.0,0.0]}",Bolivia,Tarija,Caraparí
3361,11_28_1,16.691173742504084,4,Leñosas Abiertas,28.0,col5-v2-bol-level_3-FINAL,1996,"{""type"":""Point"",""coordinates"":[0.0,0.0]}",Bolivia,Tarija,Caraparí
3362,11_28_2,0.8844943594360333,15,Pasturas,28.0,col5-v2-bol-level_3-FINAL,1996,"{""type"":""Point"",""coordinates"":[0.0,0.0]}",Bolivia,Tarija,Caraparí
3363,11_28_3,0.3113743279833025,23,Playa y Dunas,28.0,col5-v2-bol-level_3-FINAL,1996,"{""type"":""Point"",""coordinates"":[0.0,0.0]}",Bolivia,Tarija,Caraparí
3364,11_28_4,0.0691199715576171,42,Pastizal Abierto,28.0,col5-v2-bol-level_3-FINAL,1996,"{""type"":""Point"",""coordinates"":[0.0,0.0]}",Bolivia,Tarija,Caraparí
3365,11_28_5,15.0467270899152,43,Pastizal Cerrado,28.0,col5-v2-bol-level_3-FINAL,1996,"{""type"":""Point"",""coordinates"":[0.0,0.0]}",Bolivia,Tarija,Caraparí
3366,11_28_6,9.46238404089918,57,Cultivos Simples,28.0,col5-v2-bol-level_3-FINAL,1996,"{""type"":""Point"",""coordinates"":[0.0,0.0]}",Bolivia,Tarija,Caraparí
3367,11_28_7,0.1390221514892576,58,Cultivos Multiples,28.0,col5-v2-bol-level_3-FINAL,1996,"{""type"":""Point"",""coordinates"":[0.0,0.0]}",Bolivia,Tarija,Caraparí
3368,11_29_0,11271.69321344472,3,Leñosas Cerradas,29.0,col5-v2-bol-level_3-FINAL,1996,"{""type"":""Point"",""coordinates"":[0.0,0.0]}",Bolivia,Tarija,Villamontes
3369,11_29_1,264.9521778288699,4,Leñosas Abiertas,29.0,col5-v2-bol-level_3-FINAL,1996,"{""type"":""Point"",""coordinates"":[0.0,0.0]}",Bolivia,Tarija,Villamontes
3370,11_29_2,0.101785693833295,6,Leñosas Inundables,29.0,col5-v2-bol-level_3-FINAL,1996,"{""type"":""Point"",""coordinates"":[0.0,0.0]}",Bolivia,Tarija,Villamontes
3371,11_29_3,0.1821272498168945,11,Pastizal Inundable,29.0,col5-v2-bol-level_3-FINAL,1996,"{""type"":""Point"",""coordinates"":[0.0,0.0]}",Bolivia,Tarija,Villamontes
3372,11_29_4,2.1512888512046664,15,Pasturas,29.0,col5-v2-bol-level_3-FINAL,1996,"{""type"":""Point"",""coordinates"":[0.0,0.0]}",Bolivia,Tarija,Villamontes
3373,11_29_5,52.79225318856779,23,Playa y Dunas,29.0,col5-v2-bol-level_3-FINAL,1996,"{""type"":""Point"",""coordinates"":[0.0,0.0]}",Bolivia,Tarija,Villamontes
3374,11_29_6,5.727273678642431,24,Infraestructura Urbana,29.0,col5-v2-bol-level_3-FINAL,1996,"{""type"":""Point"",""coordinates"":[0.0,0.0]}",Bolivia,Tarija,Villamontes
3375,11_29_7,4.5510042162174,25,Otras Areas No Vegetadas,29.0,col5-v2-bol-level_3-FINAL,1996,"{""type"":""Point"",""coordinates"":[0.0,0.0]}",Bolivia,Tarija,Villamontes
3376,11_29_8,55.488861954516096,26,Cuerpo de agua,29.0,col5-v2-bol-level_3-FINAL,1996,"{""type"":""Point"",""coordinates"":[0.0,0.0]}",Bolivia,Tarija,Villamontes
3377,11_29_9,0.4477531866455079,42,Pastizal Abierto,29.0,col5-v2-bol-level_3-FINAL,1996,"{""type"":""Point"",""coordinates"":[0.0,0.0]}",Bolivia,Tarija,Villamontes
3378,11_29_10,26.39013256563972,43,Pastizal Cerrado,29.0,col5-v2-bol-level_3-FINAL,1996,"{""type"":""Point"",""coordinates"":[0.0,0.0]}",Bolivia,Tarija,Villamontes
3379,11_29_11,79.74225394052331,57,Cultivos Simples,29.0,col5-v2-bol-level_3-FINAL,1996,"{""type"":""Point"",""coordinates"":[0.0,0.0]}",Bolivia,Tarija,Villamontes
3380,11_29_12,1.1756931683349607,58,Cultivos Multiples,29.0,col5-v2-bol-level_3-FINAL,1996,"{""type"":""Point"",""coordinates"":[0.0,0.0]}",Bolivia,Tarija,Villamontes
3381,11_30_0,3248.512159304899,3,Leñosas Cerradas,30.0,col5-v2-bol-level_3-FINAL,1996,"{""type"":""Point"",""coordinates"":[0.0,0.0]}",Bolivia,Tarija,Yacuiba
3382,11_30_1,19.138493028743035,4,Leñosas Abiertas,30.0,col5-v2-bol-level_3-FINAL,1996,"{""type"":""Point"",""coordinates"":[0.0,0.0]}",Bolivia,Tarija,Yacuiba
3383,11_30_2,0.0024967570190429,6,Leñosas Inundables,30.0,col5-v2-bol-level_3-FINAL,1996,"{""type"":""Point"",""coordinates"":[0.0,0.0]}",Bolivia,Tarija,Yacuiba
3384,11_30_3,0.0008330392456054687,11,Pastizal Inundable,30.0,col5-v2-bol-level_3-FINAL,1996,"{""type"":""Point"",""coordinates"":[0.0,0.0]}",Bolivia,Tarija,Yacuiba
3385,11_30_4,0.1994851835327148,15,Pasturas,30.0,col5-v2-bol-level_3-FINAL,1996,"{""type"":""Point"",""coordinates"":[0.0,0.0]}",Bolivia,Tarija,Yacuiba
3386,11_30_5,29.799430698181613,23,Playa y Dunas,30.0,col5-v2-bol-level_3-FINAL,1996,"{""type"":""Point"",""coordinates"":[0.0,0.0]}",Bolivia,Tarija,Yacuiba
3387,11_30_6,0.9603205029828245,24,Infraestructura Urbana,30.0,col5-v2-bol-level_3-FINAL,1996,"{""type"":""Point"",""coordinates"":[0.0,0.0]}",Bolivia,Tarija,Yacuiba
